0	Index      	Bounty	 *	Score 	Summary	Detail	
1	36321 15334	5	 * 	285.53	DCR|3VULN|3DMG|2ASPD|1DUR|1AART	1AART|278DMG|38ASPD|4LHND|5DUR|68aVULN|8BPWR|9RCR
2	36322 15334	4	   	285.53	DCR|3VULN|3DMG|2ASPD|1DUR|1AART	1AART|278DMG|38ASPD|4LHND|5DUR|68aVULN|8BPWR|9RCR
3	36332 15334	3	   	285.53	DCR|3VULN|3DMG|2ASPD|1DUR|1AART	1AART|278DMG|38ASPD|4LHND|5DUR|68aVULN|8BPWR|9RCR
4	34312 22216	7	 * 	279.49	DCR|3VULN|2DMG|2DUR|1TLV|1AART	1AART|2RCVC|3RMIN|4aDMG|5TLV|6RCR|79aVULN|8aDUR|aBPWR
5	36321 52334	7	 * 	279.39	DCR|3VULN|2DMG|3ASPD|1DUR|1AART	1AART|28DMG|368ASPD|4LHND|5DUR|78aVULN|8BPWR|9RCR
6	51522 22216	7	   	279.39	DCR|3VULN|2DMG|2DUR|1TLV|1NUKE|1AART	1NUKE|2aDMG|3RCVC|4AART|5TLV|6RCR|79aVULN|8aDUR|aBPWR
7	36216 22216	7	 * 	278.80	DCR|3VULN|3DMG|2DUR|1AART	1AART|25aDMG|35ERES|4RMIN|5aBPWR|6RCR|79aVULN|8aDUR
8	31521 55213	3	 * 	273.05	DCR|5VULN|1DMG|1DUR|1AART	1AART|2LHND|3459aVULN|6RCR|7DMG|8DUR
9	31531 55213	4	   	273.05	DCR|5VULN|1DMG|1DUR|1AART	1AART|2LHND|3459aVULN|6RCR|7DMG|8DUR
10	36321 15333	5	   	272.27	DCR|2VULN|3DMG|2ASPD|1DUR|1CDMG|1AART	1AART|278DMG|38ASPD|4LHND|5DUR|68VULN|8BPWR|9RCR|aCDMG
11	36322 15333	4	   	272.27	DCR|2VULN|3DMG|2ASPD|1DUR|1CDMG|1AART	1AART|278DMG|38ASPD|4LHND|5DUR|68VULN|8BPWR|9RCR|aCDMG
12	36332 15333	3	   	272.27	DCR|2VULN|3DMG|2ASPD|1DUR|1CDMG|1AART	1AART|278DMG|38ASPD|4LHND|5DUR|68VULN|8BPWR|9RCR|aCDMG
13	51222 14223	4	 * 	271.95	DCR|4VULN|3DMG|1ASPD|1NUKE	1NUKE|278DMG|3ASPD|4589VULN|68CGEN|8BPWR|aRCR
14	51222 14223	3	   	271.95	DCR|4VULN|3DMG|1ASPD|1NUKE	1NUKE|278DMG|3ASPD|4589VULN|68CGEN|8BPWR|aRCR
15	51143 51121	8	 * 	271.92	DCR|3VULN|3DMG|3LIT|1CDMG|1NUKE	1NUKE|289DMG|3DUST|489LIT|5CDMG|6CGEN|789VULN|89BPWR|aRCR
16	51141 51121	8	   	271.82	DCR|3VULN|3DMG|3LIT|1CDMG|1NUKE	1NUKE|289DMG|3DUST|489LIT|5ERES|6CDMG|789VULN|89BPWR|aRCR
17	33211 43112	9	   	271.35	DCR|3VULN|2DMG|2DUR|1AART	1AART|2aDUR|3LIT|4aDMG|5DLOT|67aVULN|8MBVNT|9RCR|aBPWR
18	36351 24113	3	   	269.87	DCR|3VULN|2DMG|2ASPD|1DUR|1AART	1AART|29DMG|39ASPD|456VULN|7DUR|89CGEN|9BPWR|aRCR
19	55532 21213	3	 * 	269.74	ACR|4VULN|2DMG|2DUR|1TLV|1NUKE|1AART	1NUKE|27DUR|3TLV|47DMG|5RCR|679aVULN|7BPWR|8AART
20	36322 15334	5	   	269.28	DCR|3VULN|3DMG|2ASPD|1AART	1AART|278DMG|38ASPD|4LHND|5BEXP|68aVULN|8BPWR|9RCR
21	51223 54223	6	 * 	269.27	DCR|3VULN|3DMG|2TLV|1ASPD|1NUKE	1NUKE|278DMG|3ASPD|489VULN|5RCVC|68TLV|8BPWR|aRCR
22	36432 22216	7	   	268.24	DCR|2VULN|3DMG|2DUR|1TLV|1AART	1AART|23aDMG|4aZMB|5TLV|6RCR|79VULN|8aDUR|aBPWR
23	31211 22413	1	 * 	268.10	DCR|4VULN|2DUR|1DMG|1AART	1AART|2569VULN|39ERES|4DMG|7ZMB|89DUR|9BPWR|aRCR
24	31521 55212	3	   	268.10	DCR|4VULN|2DUR|1DMG|1AART	1AART|2LHND|3459VULN|6RCR|7DMG|8aDUR
25	31531 55212	4	   	268.10	DCR|4VULN|2DUR|1DMG|1AART	1AART|2LHND|3459VULN|6RCR|7DMG|8aDUR
26	33215 15351	7	 * 	268.04	DCR|2VULN|3DUR|2ASPD|1DMG|2LIT|1AART	1AART|289DUR|38LIT|4DMG|5aVULN|68ASPD|7RCR|8BPWR
27	36432 22111	7	   	268.03	DCR|3VULN|3DMG|2TLV|1AART	1AART|239DMG|4ZMB|59TLV|6RCR|79aVULN|8RCVC|9BPWR
28	36432 22411	8	   	268.03	DCR|3VULN|3DMG|2TLV|1AART	1AART|239DMG|48ZMB|59TLV|6RCR|79aVULN|9BPWR
29	36432 22511	7	   	268.03	DCR|3VULN|3DMG|2TLV|1AART	1AART|239DMG|4ZMB|59TLV|6RCR|79aVULN|8DMSP|9BPWR
30	34314 33611	8	   	268.03	DCR|3VULN|3DMG|2TLV|1AART	1AART|2RCVC|3RMIN|459DMG|69aVULN|79TLV|8RCR|9BPWR
31	36216 22243	9	   	267.93	DCR|3VULN|3DMG|3LIT|1AART	1AART|259DMG|35aERES|4RMIN|59aBPWR|6RCR|79aVULN|89aLIT
32	36432 24123	7	   	267.31	DCR|2VULN|3DMG|1TLV|1DUR|1CDMG|1AART	1AART|239DMG|49ZMB|5TLV|6RCR|7CDMG|89VULN|9BPWR|aDUR
33	36321 52333	7	   	266.14	DCR|2VULN|2DMG|3ASPD|1DUR|1CDMG|1AART	1AART|28DMG|368ASPD|4LHND|5DUR|78VULN|8BPWR|9RCR|aCDMG
