0	Index      	 *	Score 	Summary	Detail	
1	22211 14427	 * 	384.12	橙橙1双倍秒伤1易伤2时间1全技能	1全技能25时间3雷电减费4加一5序列升级69核7易伤8策反a双倍秒伤
2	22211 88427	   	384.12	橙橙1双倍秒伤1易伤2时间1全技能	1全技能25时间3雷电减费4加一5序列升级6易伤79核8策反a双倍秒伤
3	22212 14427	   	371.66	橙橙1双倍秒伤1易伤1时间1全技能	1全技能2时间3雷电减费4加一5立即金币69核7易伤8策反a双倍秒伤
4	22212 88427	   	371.66	橙橙1双倍秒伤1易伤1时间1全技能	1全技能2时间3雷电减费4加一5立即金币6易伤79核8策反a双倍秒伤
5	12226 61124	 * 	371.10	橙2易伤1双倍秒伤1等级1时间1全技能	1随机技能2等级3时间4全技能57易伤6策反8随机矿9核a双倍秒伤
6	12226 63324	   	371.10	橙2易伤1双倍秒伤1等级1时间1全技能	1随机技能2等级3时间4全技能58易伤6策反7金币生成9核a双倍秒伤
7	43242 41321	 * 	371.10	橙2易伤1双倍秒伤1暴击2时间	1额外掉落2双倍矿35易伤45时间5序列升级6基地爆炸7核8暴击9双倍秒伤a挖尘
8	43242 41322	   	371.10	橙2易伤1双倍秒伤1暴击2时间	1额外掉落2双倍矿35易伤45时间5序列升级6基地爆炸7核8暴击9双倍秒伤a加一
9	43242 41323	   	371.10	橙2易伤1双倍秒伤1暴击2时间	1额外掉落2双倍矿35易伤45时间5序列升级6基地爆炸7核8暴击9双倍秒伤a雷电
10	35533 43121	   	358.34	橙2易伤1双倍秒伤1暴击1时间	1掉矿25易伤3挖青4时间6核7暴击8金币生成9赏金塔a双倍秒伤
11	12523 62522	   	357.35	橙2易伤1双倍秒伤1等级1时间	1随机技能2等级3赏金邻近49基地爆炸5时间68易伤7核a双倍秒伤
12	12523 62532	   	357.35	橙2易伤1双倍秒伤1等级1时间	19随机技能2等级3赏金邻近4基地爆炸5时间68易伤7核a双倍秒伤
13	22242 33424	   	357.35	橙2易伤1双倍秒伤2时间1全技能	1全技能28时间3雷电减费48易伤5随机技能6暴雪减费78金币生成8序列升级9核a双倍秒伤
14	22242 21124	 * 	357.25	橙2易伤1双倍秒伤2全技能1时间	16全技能2时间3雷电减费47易伤5随机技能8随机矿9核a双倍秒伤
15	22242 23324	   	357.25	橙2易伤1双倍秒伤2全技能1时间	16全技能2时间3雷电减费48易伤5随机技能7金币生成9核a双倍秒伤
16	65231 22324	   	357.25	橙2易伤1双倍秒伤2全技能1时间	1金币生成28易伤3挖尘46全技能5随机技能7时间9核a双倍秒伤
17	12226 23442	 * 	357.18	橙1双倍秒伤1易伤1暴击2全技能1等级1时间	1随机技能2等级3时间46全技能5易伤7核8暴击9赏金邻近a双倍秒伤
18	22242 21624	   	357.15	橙2易伤1双倍秒伤2全技能1时间	16全技能2时间3雷电减费47易伤5随机技能8掉矿9核a双倍秒伤
19	22242 24324	   	357.15	橙2易伤1双倍秒伤2全技能1时间	16全技能2时间3雷电减费48易伤5随机技能7掉矿9核a双倍秒伤
20	43242 11632	 * 	355.24	橙2易伤1双倍秒伤3时间	1额外掉落2双倍矿35易伤458时间5序列升级6最后敌人7核9头目a双倍秒伤
