0	Index      	 *	Score 	Summary	Detail	Bounty	
1	12631 63231	 * 	309.29	橙5易伤3伤害3暴击1时间	189暴击2时间3489a易伤5随机矿6核789伤害89序列升级	10
2	12631 63233	 * 	305.53	橙4易伤3伤害2时间3暴击	189暴击2a时间3489易伤5随机矿6核789伤害89序列升级	9
3	12651 63231	   	305.53	橙4易伤3伤害2时间3暴击	189暴击24时间389a易伤5随机矿6核789伤害89序列升级	10
4	12631 63234	   	299.25	橙4易伤3伤害3暴击1时间	189暴击2时间3489易伤5随机矿6核789伤害89序列升级a攻速	10
5	12651 63233	 * 	297.70	橙3易伤3伤害3时间3暴击	189暴击24a时间389易伤5随机矿6核789伤害89序列升级	9
6	12631 63232	   	290.94	橙4易伤3伤害3暴击1时间	189暴击2时间3489易伤5随机矿6核789伤害89序列升级a金币生成	9
7	12631 63232	   	290.94	橙4易伤3伤害3暴击1时间	189暴击2时间3489易伤5随机矿6核789伤害89序列升级a最后敌人	10
8	12631 63231	   	290.84	橙4易伤3伤害3暴击1时间	189暴击2时间3489易伤5随机矿6核789伤害89序列升级a双倍物品	9
9	12631 63233	   	290.84	橙4易伤3伤害3暴击1时间	189暴击2时间3489易伤5随机矿6核789伤害89序列升级a挖尘	10
10	12631 63234	   	290.84	橙4易伤3伤害3暴击1时间	189暴击2时间3489易伤5随机矿6核789伤害89序列升级a挖尘	9
11	12631 63235	   	290.84	橙4易伤3伤害3暴击1时间	189暴击2时间3489易伤5随机矿6核789伤害89序列升级a加一	10
12	12631 63235	   	290.84	橙4易伤3伤害3暴击1时间	189暴击2时间3489易伤5随机矿6核789伤害89序列升级a赏金邻近	9
13	12632 23237	   	290.84	橙4易伤3伤害3暴击1时间	189暴击2时间3489易伤5加一6随机矿789伤害89序列升级a核	10
14	12651 63232	   	284.48	橙3易伤3伤害2时间3暴击	189暴击24时间389易伤5随机矿6核789伤害89序列升级a最后敌人	10
15	12651 63232	   	284.48	橙3易伤3伤害2时间3暴击	189暴击24时间389易伤5随机矿6核789伤害89序列升级a金币生成	9
16	12651 63231	   	284.38	橙3易伤3伤害2时间3暴击	189暴击24时间389易伤5随机矿6核789伤害89序列升级a双倍物品	9
17	12651 63233	   	284.38	橙3易伤3伤害2时间3暴击	189暴击24时间389易伤5随机矿6核789伤害89序列升级a挖尘	10
18	12652 23237	   	284.38	橙3易伤3伤害2时间3暴击	189暴击24时间389易伤5加一6随机矿789伤害89序列升级a核	10
19	12631 63262	   	283.63	橙4易伤2伤害2时间2暴击	18暴击29时间348a易伤5随机矿6核78伤害8序列升级	10
20	14431 63231	   	282.67	橙2易伤3伤害3时间3暴击	189暴击24易伤389时间5随机矿6核789伤害89序列升级a全技能	9
21	14433 33236	   	281.32	橙2易伤3伤害3时间3暴击	189暴击24易伤389时间5攻速6敌人爆炸789伤害89序列升级a核	9
22	13436 33236	   	281.22	橙2易伤3伤害3时间3暴击	189暴击2挖尘389时间45易伤6攻速789伤害89序列升级a核	9
