0	Index      	 *	Score 	Summary	Detail	
1	31632 21516	 * 	212.63	橙3伤害2易伤1全技能2暴击1策反	1平台29暴击39a伤害4敌人爆炸5全技能6核7策反89易伤9序列升级
2	25324 11341	 * 	209.45	橙3易伤3全技能2伤害2暴击	1挖青256全技能38伤害48暴击789易伤8序列升级a核
3	31632 21513	   	208.43	橙2全技能2易伤2伤害2暴击1策反	1平台29暴击39伤害4敌人爆炸5a全技能6核7策反89易伤9序列升级
4	31632 21511	   	196.98	橙2易伤2伤害1全技能2暴击1策反	1平台29暴击39伤害4a敌人爆炸5全技能6核7策反89易伤9序列升级
5	31632 21512	   	196.98	橙2易伤2伤害1全技能2暴击1策反	1平台29暴击39伤害4敌人爆炸5全技能6核7策反89易伤9序列升级a雷电
6	31632 21514	   	196.98	橙2易伤2伤害1全技能2暴击1策反	1平台29暴击39伤害4敌人爆炸5全技能6核7策反89易伤9序列升级a矿等
7	25324 11351	   	195.40	橙3全技能2伤害2易伤2暴击	1挖青256全技能38伤害48暴击78易伤8序列升级9立即金币a核
8	31632 21526	   	188.53	橙3伤害1全技能1易伤1暴击1策反	1平台2暴击39a伤害4敌人爆炸5全技能6核7策反8易伤
9	23541 16112	   	187.02	橙3易伤2伤害1全技能2攻速	1挖青28攻速3掉矿48伤害5全技能678易伤8序列升级9立即金币a核
10	31636 36333	 * 	186.70	橙3易伤2伤害3暴击2时间	1平台257暴击3a伤害47敌人爆炸67a易伤7a序列升级8a时间9核
11	25352 13412	   	186.39	橙2全技能2伤害2易伤2时间	1挖青24全技能39伤害5a时间69易伤79挖尘8核9序列升级
12	11441 24213	   	186.01	橙3易伤2伤害1全技能1时间	18掉矿2随机矿389易伤48伤害5全技能6额外掉落7核8序列升级a时间
13	11441 24221	   	186.01	橙3伤害2易伤1全技能1时间	18掉矿2随机矿38易伤489伤害5全技能6额外掉落7核8序列升级a时间
14	25124 11341	   	185.35	橙3易伤3全技能2暴击2攻速	1挖青256全技能38攻速48暴击789易伤8序列升级a核
15	23541 16132	   	185.32	橙3易伤2伤害1全技能2攻速	1挖青28攻速39掉矿48伤害5全技能678易伤8序列升级a核
16	25333 13413	   	185.31	橙3伤害2易伤1全技能1攻速	1挖青2全技能359伤害4基地爆炸69易伤79挖尘8核9序列升级a攻速
17	25333 13415	   	185.31	橙3伤害2易伤1全技能1时间	1挖青2全技能359伤害4基地爆炸69易伤79挖尘8核9序列升级a时间
18	31632 21523	   	184.33	橙2全技能2伤害1易伤1暴击1策反	1平台2暴击39伤害4敌人爆炸5a全技能6核7策反8易伤
19	25322 34524	   	183.90	橙2易伤2伤害1全技能1暴击2时间	1挖青2全技能39伤害4暴击5平台69时间79易伤8加一9序列升级a核
20	25322 53524	   	183.90	橙2易伤2伤害1全技能1暴击2时间	1挖青2全技能39伤害4暴击5平台69易伤79时间8加一9序列升级a核
21	31612 14524	   	183.22	橙2易伤2伤害1全技能2暴击1时间	1平台29暴击39伤害4时间5全技能6敌人爆炸79易伤8加一9序列升级a核
22	11441 35232	   	182.77	橙3易伤2伤害1全技能1策反	17掉矿2随机矿367易伤47伤害5全技能7序列升级8等级9策反a核
