0	Index      	 *	Score 	Summary	Detail	
1	22151 35631	 * 	282.07	橙2雷电3易伤1矿等1伤害	17掉矿247易伤34金币生成47序列升级5敌人爆炸67雷电8矿等9核a伤害
2	22153 35631	   	282.07	橙2雷电3易伤1矿等1伤害	17掉矿247易伤34金币生成47序列升级5低血量敌人67雷电8矿等9核a伤害
3	26412 41311	 * 	275.50	橙1雷电2易伤3伤害1矿等	1掉矿2矿等35a伤害49易伤6核7雷电8敌人爆炸
4	26412 41111	   	275.40	橙1雷电2易伤3伤害1矿等1时间	1掉矿2矿等35a伤害49易伤6核7雷电8时间
5	26412 41211	   	275.40	橙1雷电2易伤3伤害1矿等	1掉矿2矿等35a伤害49易伤6核7雷电8挖青
6	26314 41311	   	271.33	橙3易伤1雷电1矿等1伤害	15掉矿2矿等3策反459易伤5序列升级6核7雷电8敌人爆炸a伤害
7	26314 41111	   	271.23	橙3易伤1雷电1矿等1伤害1时间	15掉矿2矿等3策反459易伤5序列升级6核7雷电8时间a伤害
8	26314 41211	   	271.23	橙3易伤1雷电1矿等1伤害	15掉矿2矿等3策反459易伤5序列升级6核7雷电8挖青a伤害
9	22152 41611	   	266.88	橙1雷电2易伤2伤害1矿等	1掉矿24易伤34金币生成4序列升级5策反6核7雷电8a伤害9矿等
10	21412 41611	 * 	266.28	橙2雷电2易伤3伤害	1掉矿2随机矿358伤害4a易伤6核79雷电
11	22152 41421	   	265.75	橙2雷电2易伤1矿等1暴击	1掉矿24易伤34金币生成4序列升级5策反6核79雷电8矿等a暴击
12	13212 81318	   	265.13	橙2雷电2易伤1矿等1伤害	1低血量敌人2高斯对毒3加一4矿等5伤害6核79雷电8a易伤
13	26311 41235	 * 	264.93	橙2雷电2易伤1矿等3策反	1a掉矿2矿等359策反4a易伤6核7a雷电8挖青a序列升级
14	33216 32437	 * 	263.84	橙1雷电1喷火对甲2伤害1易伤1矿等	1敌人爆炸2高斯对毒3加一4矿等5喷火对甲69伤害7雷电8核a易伤
15	43216 32437	   	263.84	橙1雷电1喷火对甲2伤害1易伤1矿等	1基地爆炸2高斯对毒3加一4矿等5喷火对甲69伤害7雷电8核a易伤
16	26412 41321	 * 	262.93	橙2矿等1雷电3伤害1易伤	1掉矿29矿等35a伤害4易伤6核7雷电8敌人爆炸
17	26314 41321	 * 	262.78	橙2矿等1雷电2易伤1伤害	15掉矿29矿等3策反45易伤5序列升级6核7雷电8敌人爆炸a伤害
18	26412 41121	   	262.78	橙2矿等1雷电3伤害1易伤1时间	1掉矿29矿等35a伤害4易伤6核7雷电8时间
19	26412 41221	   	262.78	橙2矿等1雷电3伤害1易伤	1掉矿29矿等35a伤害4易伤6核7雷电8挖青
20	26314 41121	   	262.63	橙2矿等1雷电2易伤1伤害1时间	15掉矿29矿等3策反45易伤5序列升级6核7雷电8时间a伤害
21	26314 41221	   	262.63	橙2矿等1雷电2易伤1伤害	15掉矿29矿等3策反45易伤5序列升级6核7雷电8挖青a伤害
22	26412 24321	 * 	262.03	橙3易伤3伤害1矿等	1掉矿2矿等358伤害46a易伤7核9等级
23	22151 35632	   	262.00	橙2雷电3易伤1矿等	17掉矿247易伤34金币生成47序列升级5敌人爆炸67雷电8矿等9核a最后敌人
24	22153 35632	   	262.00	橙2雷电3易伤1矿等	17掉矿247易伤34金币生成47序列升级5低血量敌人67雷电8矿等9核a最后敌人
25	22151 35633	   	261.90	橙2雷电3易伤1矿等	17掉矿247易伤34金币生成47序列升级5敌人爆炸67雷电8矿等9核a挖尘
26	22153 35633	   	261.90	橙2雷电3易伤1矿等	17掉矿247易伤34金币生成47序列升级5低血量敌人67雷电8矿等9核a挖尘
27	22323 15636	   	261.90	橙2雷电3易伤1矿等	17掉矿267易伤3敌人爆炸4a雷电57金币生成7序列升级8矿等9核
28	22223 15636	   	261.80	橙2雷电3易伤1矿等	17掉矿267易伤3挖尘4a雷电57金币生成7序列升级8矿等9核
29	23443 23314	   	261.04	橙1雷电3伤害1易伤1矿等1攻速1时间	1掉矿238伤害4攻速5时间6易伤7核9雷电a矿等
30	21412 41411	   	259.93	橙2矿等1雷电2伤害1易伤1暴击	1掉矿2随机矿35伤害4易伤6核7雷电89矿等a暴击
31	26412 41312	   	259.84	橙1雷电2易伤2伤害1矿等	1掉矿2矿等35伤害49易伤6核7雷电8敌人爆炸a金币生成
32	26412 41313	   	259.84	橙1雷电2易伤2伤害1矿等	1掉矿2矿等35伤害49易伤6核7雷电8敌人爆炸a低血量敌人
33	26413 41311	   	259.84	橙1雷电2易伤2伤害1矿等	1掉矿2矿等3a伤害49易伤5立即金币6核7雷电8敌人爆炸
34	26422 41211	   	259.84	橙1雷电2易伤2伤害1矿等	1掉矿2矿等35伤害4敌人爆炸6核7雷电8低血量敌人9a易伤
35	22111 35631	   	259.83	橙2雷电2易伤1矿等1伤害	17掉矿27易伤34金币生成5敌人爆炸67雷电7序列升级8矿等9核a伤害
36	22113 35631	   	259.83	橙2雷电2易伤1矿等1伤害	17掉矿27易伤34金币生成5低血量敌人67雷电7序列升级8矿等9核a伤害
37	22125 35631	   	259.83	橙2雷电2易伤1矿等1伤害	17掉矿27易伤3金币生成45敌人爆炸67雷电7序列升级8矿等9核a伤害
38	22126 35631	   	259.83	橙2雷电2易伤1矿等1伤害	17掉矿27易伤35金币生成4敌人爆炸67雷电7序列升级8矿等9核a伤害
39	26422 41111	   	259.74	橙1雷电2易伤2伤害1矿等1时间	1掉矿2矿等35伤害4敌人爆炸6核7雷电8时间9a易伤
40	26412 41112	   	259.74	橙1雷电2易伤2伤害1矿等1时间	1掉矿2矿等35伤害49易伤6核7雷电8时间a金币生成
41	26412 41113	   	259.74	橙1雷电2易伤2伤害1矿等1时间	1掉矿2矿等35伤害49易伤6核7雷电8时间a低血量敌人
42	26412 41212	   	259.74	橙1雷电2易伤2伤害1矿等	1掉矿2矿等35伤害49易伤6核7雷电8挖青a金币生成
43	26412 41213	   	259.74	橙1雷电2易伤2伤害1矿等	1掉矿2矿等35伤害49易伤6核7雷电8挖青a低血量敌人
44	26413 41111	   	259.74	橙1雷电2易伤2伤害1矿等1时间	1掉矿2矿等3a伤害49易伤5立即金币6核7雷电8时间
45	26413 41211	   	259.74	橙1雷电2易伤2伤害1矿等	1掉矿2矿等3a伤害49易伤5立即金币6核7雷电8挖青
46	22114 35631	   	259.73	橙2雷电2易伤1矿等1伤害	17掉矿27易伤34金币生成5挖尘67雷电7序列升级8矿等9核a伤害
47	22622 15631	   	259.73	橙2雷电2易伤1矿等1伤害	17掉矿26易伤3挖青47雷电57金币生成7序列升级8矿等9核a伤害
48	22323 15631	   	259.10	橙3易伤1雷电1矿等1伤害	17掉矿267易伤3敌人爆炸4雷电57金币生成7序列升级8矿等9核a伤害
49	22522 15631	   	259.10	橙3易伤1雷电1矿等1伤害	17掉矿267易伤3最后敌人4雷电57金币生成7序列升级8矿等9核a伤害
50	22223 15631	   	259.00	橙3易伤1雷电1矿等1伤害	17掉矿267易伤3挖尘4雷电57金币生成7序列升级8矿等9核a伤害
51	13218 81318	   	258.71	橙2雷电2易伤1矿等1攻速	1低血量敌人2高斯对毒3加一4矿等5攻速6核79雷电8a易伤
52	22111 35636	 * 	257.06	橙3雷电2易伤1矿等	17掉矿27易伤34金币生成5敌人爆炸67a雷电7序列升级8矿等9核
53	22113 35636	   	257.06	橙3雷电2易伤1矿等	17掉矿27易伤34金币生成5低血量敌人67a雷电7序列升级8矿等9核
54	13212 81313	 * 	256.51	橙2雷电2伤害1易伤1矿等	1低血量敌人2高斯对毒3加一4矿等5a伤害6核79雷电8易伤
55	21412 41431	   	256.23	橙1雷电3伤害1易伤1矿等	1掉矿2随机矿35a伤害4易伤6核7雷电8矿等9策反
56	11362 51313	 * 	255.57	橙3雷电1喷火对甲1易伤1攻速	1低血量敌人2等级3敌人爆炸4攻速5喷火对甲6核79a雷电8易伤
57	26311 41316	   	255.30	橙2雷电2易伤1矿等2策反	1掉矿2矿等35策反49易伤6核7a雷电8敌人爆炸
58	26311 41116	   	255.20	橙2雷电2易伤1矿等2策反1时间	1掉矿2矿等35策反49易伤6核7a雷电8时间
59	26311 41216	   	255.20	橙2雷电2易伤1矿等2策反	1掉矿2矿等35策反49易伤6核7a雷电8挖青
60	26412 31431	   	254.83	橙2矿等1雷电3伤害1易伤	1掉矿28矿等35a伤害4易伤6最后敌人7雷电9核
61	26422 21431	   	254.83	橙2矿等1雷电3伤害1易伤	1掉矿28矿等35a伤害4敌人爆炸6易伤7雷电9核
62	26414 31231	   	254.44	橙1雷电2易伤2伤害1矿等	15掉矿2矿等3a伤害45易伤5序列升级6最后敌人7雷电8双倍矿9核
63	22321 16416	 * 	254.18	橙2雷电4易伤	1掉矿2789易伤3敌人爆炸4a雷电5挖青6核
64	22221 16416	   	254.08	橙2雷电4易伤	1掉矿2789易伤3挖尘4a雷电5挖青6核
65	21412 41613	   	253.72	橙2雷电3伤害1易伤1攻速	1掉矿2随机矿358伤害4易伤6核79雷电a攻速
66	26412 24131	   	253.54	橙2易伤3伤害1矿等1暴击	1掉矿2矿等35a伤害46易伤7核8双倍矿9暴击
67	26413 24331	   	253.54	橙2易伤3伤害1矿等1暴击	1掉矿2矿等38a伤害46易伤5立即金币7核9暴击
68	26412 24231	 * 	253.44	橙2矿等2易伤3伤害1暴击	1掉矿28矿等35a伤害46易伤7核9暴击
69	13212 81312	   	252.57	橙2雷电1易伤1矿等1伤害1攻速	1低血量敌人2高斯对毒3加一4矿等5伤害6核79雷电8易伤a攻速
70	13212 81316	   	252.57	橙2雷电1易伤1矿等1伤害1暴击	1低血量敌人2高斯对毒3加一4矿等5伤害6核79雷电8易伤a暴击
71	13218 81314	 * 	252.57	橙2雷电1易伤1矿等1核弹1攻速	1低血量敌人2高斯对毒3加一4矿等5攻速6核79雷电8易伤a核弹
72	31223 15535	   	252.57	橙2雷电1易伤1矿等1伤害1暴击	1敌人爆炸2等级3挖尘48雷电5易伤6核7暴击9矿等a伤害
73	26311 41311	   	252.49	橙1雷电2易伤1矿等1伤害2策反	1掉矿2矿等35策反49易伤6核7雷电8敌人爆炸a伤害
74	26311 41611	   	252.49	橙1雷电2易伤1矿等1伤害2策反	1掉矿2矿等35策反49易伤6核7雷电8基地爆炸a伤害
75	26314 41331	   	252.49	橙1雷电2易伤1矿等1伤害2策反	15掉矿2矿等39策反45易伤5序列升级6核7雷电8敌人爆炸a伤害
76	22321 15535	   	252.47	橙2雷电1易伤1矿等1伤害1暴击	1掉矿2易伤3敌人爆炸48雷电5挖青6核7暴击9矿等a伤害
77	26311 41111	   	252.39	橙1雷电2易伤1矿等1伤害2策反1时间	1掉矿2矿等35策反49易伤6核7雷电8时间a伤害
78	26311 41211	   	252.39	橙1雷电2易伤1矿等1伤害2策反	1掉矿2矿等35策反49易伤6核7雷电8挖青a伤害
79	26314 41131	   	252.39	橙1雷电2易伤1矿等1伤害2策反1时间	15掉矿2矿等39策反45易伤5序列升级6核7雷电8时间a伤害
80	26314 41231	   	252.39	橙1雷电2易伤1矿等1伤害2策反	15掉矿2矿等39策反45易伤5序列升级6核7雷电8挖青a伤害
