0	Index      	Bounty	 *	Score 	Summary	Detail	
1	43641 23121	6	 * 	308.66	DCR|4VULN|3DMG|3DUR|2ASPD|1SELL	157aVULN|247DMG|3SELL|67aDUR|7aBPWR|8aASPD|9RCR
2	43642 13121	4	 * 	308.66	DCR|4VULN|3DMG|3DUR|2ASPD|1SELL	167aVULN|247DMG|3SELL|57aDUR|7aBPWR|8aASPD|9RCR
3	42441 33112	8	 * 	291.97	DCR|5VULN|3DUR|3TLV	1278aVULN|378DUR|4RPLT|578TLV|6DMSP|78aBPWR|9RCR
4	42311 13125	9	 * 	291.55	DCR|4VULN|3DUR|1TLV|3CDMG	1278VULN|3TLV|478DUR|5MBVNT|678CDMG|78BPWR|9BEXP|aRCR
5	42311 13135	8	   	291.55	DCR|4VULN|3DUR|1TLV|3CDMG	1278VULN|3TLV|478DUR|5MBVNT|678CDMG|78BPWR|9LHND|aRCR
6	42311 13155	8	   	291.55	DCR|4VULN|3DUR|1TLV|3CDMG	1278VULN|3TLV|478DUR|5MBVNT|678CDMG|78BPWR|9LWND|aRCR
7	42311 13175	9	   	291.55	DCR|4VULN|3DUR|1TLV|3CDMG	1278VULN|3TLV|478DUR|5MBVNT|678CDMG|78BPWR|9LWND|aRCR
8	42311 13183	9	   	291.31	DCR|4VULN|3DUR|1TLV|3CDMG|1SELL	1278VULN|3TLV|478DUR|5MBVNT|678CDMG|78BPWR|9SELL|aRCR
9	43213 43114	2	 * 	290.84	DCR|4VULN|3DMG|1TLV|2ASPD	135aVULN|24aDMG|6MLV|7TLV|8aASPD|9RCR|aBPWR
10	42551 13121	1	 * 	290.84	DCR|4VULN|3DMG|3CDMG|2ASPD	147aVULN|2LHND|357DMG|67aCDMG|7aBPWR|8aASPD|9RCR
11	41551 13121	1	   	290.74	DCR|4VULN|3DMG|3CDMG|2ASPD	147aVULN|2DUST|357DMG|67aCDMG|7aBPWR|8aASPD|9RCR
12	41551 13121	2	   	290.74	DCR|4VULN|3DMG|3CDMG|2ASPD	147aVULN|2DUST|357DMG|67aCDMG|7aBPWR|8aASPD|9RCR
13	42311 62381	5	 * 	290.26	DCR|3VULN|3DUR|2DMG|1TLV	127VULN|3TLV|479DUR|5MBVNT|67DMG|7BPWR|8LIT|aRCR
14	42311 82381	6	   	290.26	DCR|3VULN|3DUR|2DMG|1TLV	127VULN|3TLV|479DUR|5MBVNT|67DMG|7BPWR|8LIT|aRCR
15	42311 62181	5	 * 	289.67	DCR|4VULN|2DMG|2DUR|1TLV	127aVULN|3TLV|47DUR|5MBVNT|67DMG|7BPWR|8DUST|9RCR
16	42311 82181	6	   	289.67	DCR|4VULN|2DMG|2DUR|1TLV	127aVULN|3TLV|47DUR|5MBVNT|67DMG|7BPWR|8DUST|9RCR
17	43643 23121	6	 * 	287.61	DCR|3VULN|3DMG|3DUR|2ASPD|1SELL	17aVULN|247DMG|3SELL|5DMSP|67aDUR|7aBPWR|8aASPD|9RCR
18	42311 13615	10	   	284.33	DCR|3VULN|3DUR|1TLV|1DMG|2CDMG	127VULN|3TLV|478DUR|5MBVNT|67CDMG|7BPWR|9DMG|aRCR
19	42312 35342	4	   	283.40	DCR|4VULN|2DMG|1TLV|1DUR	1259VULN|3TLV|4DUR|6aDMG|7RCR|8LIT
20	43251 13521	3	 * 	283.34	ACR|4VULN|3DMG|2DUR|2CDMG|2ASPD	147aVULN|257DMG|3RCR|67CDMG|7aBPWR|8aDUR|9aASPD
21	42311 62151	5	   	281.85	DCR|3VULN|3DUR|2DMG|1TLV	127VULN|3TLV|479DUR|5MBVNT|67DMG|7BPWR|8DUST|aRCR
22	42311 82151	6	   	281.85	DCR|3VULN|3DUR|2DMG|1TLV	127VULN|3TLV|479DUR|5MBVNT|67DMG|7BPWR|8DUST|aRCR
23	42313 42162	7	   	281.85	DCR|3VULN|3DUR|2DMG|1TLV	126VULN|3TLV|458DUR|7RCR|9aDMG
24	42432 33621	6	   	281.85	DCR|4VULN|2DUR|1TLV|1DMG	1268VULN|38DUR|4AART|5BELT|7RCR|8BPWR|9DMG|aTLV
25	42432 35221	7	   	281.85	DCR|4VULN|2DUR|1TLV|1DMG	1267VULN|37DUR|4AART|5BELT|7BPWR|8RCR|9DMG|aTLV
26	42323 63326	7	   	281.74	DCR|4VULN|3DUR|2TLV	1248VULN|38TLV|5DUST|6LIT|789DUR|8BPWR|aRCR
27	42323 65323	3	   	280.57	DCR|5VULN|2TLV|1DUR	12456VULN|34TLV|4BPWR|7LIT|8DUR|9ASPD|aRCR
28	42311 18116	9	   	280.17	DCR|4VULN|2TLV|2DUR|2CDMG	128aVULN|37TLV|48DUR|5MBVNT|68CDMG|8BPWR|9RCR
29	42311 18115	10	   	279.18	DCR|3VULN|2TLV|2DUR|1DMG|2CDMG	128VULN|37TLV|48DUR|5MBVNT|68CDMG|8BPWR|9RCR|aDMG
30	43134 12413	8	   	279.16	DCR|4VULN|3TLV|3LIT|1DMG	178aVULN|2DMG|3AART|4BELT|578LIT|678TLV|78BPWR|9RCR
31	42322 34314	4	   	279.09	DCR|4VULN|2TLV|1DMG|2ASPD|1CDMG|1SELL	1247VULN|37TLV|5SELL|67ASPD|7BPWR|8RCR|9DMG|aCDMG
