0	Index      	Bounty	 *	Score 	Summary	Detail	
1	56121 11261	10	 * 	285.64	DCR|4VULN|2DMG|2DUR|1AART|1SELL	1RCVC|2689VULN|3SELL|48DMG|5AART|78DUR|8BPWR|aRCR
2	56121 31261	10	 * 	263.00	DCR|3VULN|2DMG|2DUR|1AART|1SELL	16RCVC|289VULN|3SELL|48DMG|5AART|78DUR|8BPWR|aRCR
3	55311 53132	3	 * 	262.10	DCR|5VULN|2TLV|2LIT	16RCVC|2aTLV|3aLIT|4578aVULN|9RCR|aBPWR
4	55311 63132	3	 * 	262.00	DCR|5VULN|3TLV|2LIT	1RCVC|26aTLV|3aLIT|4578aVULN|9RCR|aBPWR
5	35322 11231	10	 * 	260.77	DCR|3VULN|1DMG|1TLV|1DUR|1CDMG|1AART	1CGEN|257VULN|3AART|4CDMG|6TLV|8RCR|9DUR|aDMG
6	16213 26523	5	 * 	259.72	DCR|3VULN|3DMG|2ASPD	158LHND|28ASPD|3LWND|459DMG|58BPWR|68aVULN|7RCR
7	12113 65225	10	 * 	258.86	DCR|3VULN|3DUR|1TLV|1CDMG	1LHND|239DUR|4TLV|56aVULN|7CDMG|8RCR
8	52131 61253	10	 * 	258.64	DCR|3VULN|3DUR|3TLV|1AART|1SELL	1RCVC|289DUR|3SELL|4AART|5CGEN|689TLV|789VULN|89BPWR|aRCR
9	52133 61253	10	 * 	258.54	DCR|3VULN|3DUR|3TLV|1AART|1SELL	1RCVC|289DUR|3SELL|4AART|5ERES|689TLV|789VULN|89BPWR|aRCR
10	63251 12433	6	 * 	258.43	DCR|2VULN|3DUR|1DMG|2CDMG|1TLV	19CDMG|2RPLT|3TLV|49VULN|5DMG|6RCR|7ERES|89aDUR|9BPWR
11	35322 22225	9	 * 	256.80	DCR|5VULN|2CDMG|1AART	18CGEN|2578aVULN|3AART|48CDMG|6MBVNT|8BPWR|9RCR
12	35322 22226	10	   	256.80	DCR|5VULN|2CDMG|1AART	18CGEN|2578aVULN|3AART|48CDMG|6MBVNT|8BPWR|9RCR
13	35342 33512	5	   	256.80	DCR|5VULN|2TLV|1AART	1CGEN|25678VULN|3AART|45TLV|5BPWR|9RCR|aFEWX
14	35342 33513	5	   	256.80	DCR|5VULN|2TLV|1AART	1CGEN|25678VULN|3AART|45TLV|5BPWR|9RCR|aRCVC
15	35342 33511	5	   	256.70	DCR|5VULN|2TLV|1AART	1CGEN|25678VULN|3AART|45TLV|5BPWR|9RCR|aTBNT
16	14623 61113	9	 * 	256.54	DCR|4VULN|2DUR|1AART	127LHND|3LIT|47DUR|5AART|6789VULN|7BPWR|aRCR
17	62543 12113	9	 * 	255.78	DCR|2VULN|3DMG|2DUR|1CDMG	1CDMG|23DUR|4RPLT|5aVULN|6RCR|789DMG
