0	Index      	 *	Score 	Summary	Detail	
1	12114 24333	 * 	331.05	DCR|DCR|2VULN|2LIT|1TLV|1ASPD	1LWND|25VULN|39LIT|4BEXP|68RCR|7ASPD|aTLV
2	14124 24333	   	331.05	DCR|DCR|2VULN|2LIT|1TLV|1ASPD	1LWND|2BEXP|39LIT|45VULN|68RCR|7ASPD|aTLV
3	12114 24343	 * 	323.19	DCR|DCR|2VULN|1TLV|1LIT|2ASPD	1LWND|25VULN|3LIT|4BEXP|68RCR|79ASPD|aTLV
4	12114 24353	   	319.04	DCR|DCR|2VULN|1TLV|1LIT|1ASPD	1LWND|25VULN|3LIT|4BEXP|68RCR|7ASPD|9TLV|aRPLT
5	12114 21333	   	317.40	DCR|DCR|2VULN|2LIT|1TLV	1LWND|25VULN|39LIT|4BEXP|68RCR|7AAC|aTLV
6	14124 21333	   	317.40	DCR|DCR|2VULN|2LIT|1TLV	1LWND|2BEXP|39LIT|45VULN|68RCR|7AAC|aTLV
7	12145 32113	 * 	312.58	DCR|2VULN|2TLV|2LIT|2ASPD|1MLV	1aLWND|27VULN|3aLIT|4MLV|56ASPD|8aTLV|9RCR|aBPWR
8	32145 32113	   	312.38	DCR|2VULN|2TLV|2LIT|2ASPD|1MLV	1aDUST|27VULN|3aLIT|4MLV|56ASPD|8aTLV|9RCR|aBPWR
9	12114 21344	   	310.74	DCR|DCR|2VULN|1TLV|1LIT|1ASPD	1LWND|25VULN|3LIT|4BEXP|68RCR|7AAC|9ASPD|aTLV
10	12114 24324	   	310.74	DCR|DCR|2VULN|1TLV|1LIT|1ASPD	1LWND|25VULN|3LIT|4BEXP|68RCR|7ASPD|9RMIN|aTLV
11	12114 24351	   	310.74	DCR|DCR|2VULN|1TLV|1LIT|1ASPD	1LWND|25VULN|3LIT|4BEXP|68RCR|7ASPD|9TLV|aCGEN
12	12114 24352	   	310.64	DCR|DCR|2VULN|1TLV|1LIT|1ASPD	1LWND|25VULN|3LIT|4BEXP|68RCR|7ASPD|9TLV|aBLALIT
13	25422 13113	 * 	309.17	DCR|2VULN|2TLV|2LIT|2MLV	1RCVC|2RMIN|3aLIT|4aMLV|56VULN|7DUR|8aTLV|9RCR|aBPWR
14	55422 13113	   	309.17	DCR|2VULN|2TLV|2LIT|2MLV	1DMSP|2RMIN|3aLIT|4aMLV|56VULN|7DUR|8aTLV|9RCR|aBPWR
15	12115 24333	   	304.85	DCR|DCR|2LIT|1TLV|1VULN|1ASPD	15LWND|2VULN|39LIT|4BEXP|68RCR|7ASPD|aTLV
16	14125 24333	   	304.85	DCR|DCR|2LIT|1TLV|1VULN|1ASPD	15LWND|2BEXP|39LIT|4VULN|68RCR|7ASPD|aTLV
