0	Index      	 *	Score 	Summary	Detail	
1	26143 11413	 * 	289.27	橙2雷电2易伤1喷火对甲1矿等1攻速	1敌人爆炸2散射对甲36易伤45雷电7喷火对甲8矿等9攻速a核
2	36143 11413	   	289.17	橙2雷电2易伤1喷火对甲1矿等1攻速1时间	1时间2散射对甲36易伤45雷电7喷火对甲8矿等9攻速a核
3	36141 11413	 * 	280.50	橙3易伤1雷电1喷火对甲1矿等1攻速1时间	1时间2散射对甲356易伤4雷电7喷火对甲8矿等9攻速a核
4	26141 11413	   	270.84	橙3易伤1雷电1喷火对甲1矿等1攻速	1敌人爆炸2散射对甲356易伤4雷电7喷火对甲8矿等9攻速a核
5	12132 45163	 * 	270.40	橙2矿等1雷电1喷火对甲2伤害1易伤	1金币生成2额外掉落3易伤45矿等6核78伤害9喷火对甲a雷电
6	13332 45163	   	270.40	橙2矿等1雷电1喷火对甲2伤害1易伤	1金币生成2易伤3额外掉落45矿等6核78伤害9喷火对甲a雷电
7	21353 46113	 * 	269.14	橙2雷电1易伤1矿等1伤害1核弹1攻速	1敌人爆炸2低血量敌人3易伤46雷电5伤害7矿等8核9攻速a核弹
8	22353 46113	   	269.14	橙2雷电1易伤1矿等1伤害1核弹1攻速	1敌人爆炸2最后敌人3易伤46雷电5伤害7矿等8核9攻速a核弹
9	33353 46113	   	268.94	橙2雷电1易伤1矿等1伤害1核弹1攻速1时间	1时间2挖尘3易伤46雷电5伤害7矿等8核9攻速a核弹
10	66143 11323	 * 	267.09	橙2雷电2易伤1喷火对甲1核弹	1低血量敌人2散射对甲36易伤45雷电7喷火对甲8核9狙击对毒a核弹
11	66141 11323	 * 	262.41	橙3易伤1雷电1喷火对甲1核弹	1低血量敌人2散射对甲356易伤4雷电7喷火对甲8核9狙击对毒a核弹
12	16133 33652	 * 	261.53	橙2雷电1易伤1矿等2攻速2暴击	12金币生成35雷电45攻速5序列升级67暴击8核9易伤a矿等
13	66143 11332	   	260.77	橙2雷电2易伤1喷火对甲1攻速	1低血量敌人2散射对甲36易伤45雷电7喷火对甲8核9最后敌人a攻速
14	66143 11312	   	260.67	橙2雷电2易伤1喷火对甲1攻速	1低血量敌人2散射对甲36易伤45雷电7喷火对甲8核9挖尘a攻速
15	22345 12612	 * 	259.75	橙3雷电3易伤	179敌人爆炸2a最后敌人39a易伤4策反5挖尘6核89a雷电9a序列升级
16	33342 11612	 * 	259.35	橙3雷电3易伤3时间	179时间2a挖尘39a易伤4策反5最后敌人6核89a雷电9a序列升级
17	33342 16412	   	259.35	橙3雷电3易伤3时间	189时间2a挖尘39a易伤4策反5最后敌人6核79a雷电9a序列升级
