0	Index      	 *	Score 	Summary	Detail	Bounty	
1	46213 21116	 * 	272.61	橙2易伤2等级2伤害2时间1全技能	15时间2赏金塔3全技能45等级5序列升级68易伤7核9a伤害	1
2	16163 11522	   	270.42	橙2易伤2等级2伤害1时间1暴击	1双倍矿2雷电35等级45伤害5序列升级69易伤7时间8核a暴击	9
3	12614 13362	 * 	266.85	橙3易伤3时间2伤害1核弹	1双倍矿239时间39序列升级4最后敌人589易伤6核弹79伤害a核	8
4	12634 13362	   	266.85	橙3易伤3时间2伤害1核弹	1双倍矿239时间39序列升级4低血量敌人589易伤6核弹79伤害a核	8
5	43144 13322	   	266.75	橙3易伤3时间2伤害1核弹	149时间2掉矿3随机矿589易伤6核弹79伤害9序列升级a核	9
6	16163 11531	 * 	265.47	橙3伤害2等级1易伤1时间2攻速2雷电	1双倍矿2a雷电35等级45a伤害5a序列升级6易伤7时间8核9a攻速	8
7	16163 15213	 * 	265.21	橙3易伤2等级2伤害	1双倍矿2雷电35等级45伤害5序列升级689易伤7额外掉落a核	8
8	46213 21113	   	263.33	橙2易伤2等级2时间1伤害1全技能	15时间2赏金塔3全技能45等级5序列升级68易伤7核9伤害a雷电	1
9	45321 62323	   	263.15	橙2易伤2等级2伤害2时间	18时间27敌人爆炸3平台48伤害58等级6核8序列升级9a易伤	4
10	16163 11521	   	256.77	橙2易伤2等级2伤害1时间	1双倍矿2雷电35等级45伤害5序列升级69易伤7时间8核a金币生成	10
11	16163 11522	   	256.77	橙2易伤2等级2伤害1时间	1双倍矿2雷电35等级45伤害5序列升级69易伤7时间8核a敌人爆炸	10
12	16163 11523	   	256.77	橙2易伤2等级2伤害1时间	1双倍矿2雷电35等级45伤害5序列升级69易伤7时间8核a矿等	9
13	34323 32522	   	256.76	橙3易伤2等级2伤害1卖塔	17低血量敌人2额外掉落3卖塔47伤害567易伤7序列升级8a等级9核	3
14	16163 11521	   	256.67	橙2易伤2等级2伤害1时间	1双倍矿2雷电35等级45伤害5序列升级69易伤7时间8核a挖尘	9
15	26112 25431	 * 	256.42	橙4易伤2伤害3攻速	1金币生成2平台356攻速4567易伤56序列升级8a伤害9核	6
16	44214 21332	 * 	256.42	橙3易伤1等级1伤害3雷电1时间	1时间256雷电357易伤4额外掉落5序列升级8等级9伤害a核	1
17	46213 21111	   	255.02	橙2易伤2等级2时间1伤害1全技能	15时间2赏金塔3全技能45等级5序列升级68易伤7核9伤害a敌人爆炸	1
18	46213 21112	   	255.02	橙2易伤2等级2时间1伤害1全技能	15时间2赏金塔3全技能45等级5序列升级68易伤7核9伤害a基地爆炸	1
19	46213 21125	   	255.02	橙2易伤2等级2时间1伤害1全技能	15时间2赏金塔3全技能45等级5序列升级68易伤7核9最后敌人a伤害	1
20	46213 21141	   	255.02	橙2易伤2等级2时间1伤害1全技能	15时间2赏金塔3全技能45等级5序列升级68易伤7核9立即金币a伤害	1
21	46213 21115	   	254.77	橙2易伤2等级2时间1伤害1全技能1卖塔	15时间2赏金塔3全技能45等级5序列升级68易伤7核9伤害a卖塔	1
22	16161 21523	   	254.27	橙3易伤2等级1伤害2雷电	1双倍矿2a雷电3a等级4伤害5矿等69a易伤7随机矿8核a序列升级	9
23	16163 13522	   	254.17	橙2易伤2等级2伤害1暴击	1双倍矿2雷电35等级45伤害5序列升级69易伤7最后敌人8核a暴击	9
24	42423 21116	   	253.49	橙2易伤2伤害2时间1等级1全技能	12时间3等级4赏金邻近5全技能68易伤7核9a伤害	1
25	46211 21116	   	253.49	橙2易伤2伤害2时间1等级1全技能	15时间2赏金塔3全技能4等级68易伤7核9a伤害	1
26	16162 22451	   	252.75	橙3易伤2伤害1等级2雷电	1双倍矿2a雷电3等级4a伤害5随机矿68a易伤7加一9核a序列升级	7
27	26112 62235	 * 	250.58	橙4易伤2时间2攻速	17金币生成2平台35攻速4578易伤57序列升级67时间9雷电a核	8
28	43262 33111	   	250.00	橙3易伤1等级1伤害1时间1暴击	1时间2掉矿38a易伤4基地爆炸5暴击6等级7伤害9核	10
29	43262 33116	   	250.00	橙3易伤1等级1伤害1时间1暴击	1时间2掉矿38a易伤4基地爆炸5暴击6等级7伤害9核	9
30	43262 33126	   	250.00	橙3易伤1等级1伤害1时间1暴击	1时间2掉矿38a易伤4基地爆炸5暴击6等级7伤害9核	8
31	16163 13531	   	249.22	橙3伤害2等级1易伤2攻速2雷电	1双倍矿2a雷电35等级45a伤害5a序列升级6易伤7最后敌人8核9a攻速	8
32	62233 33634	   	248.74	橙2易伤2等级1伤害1时间1全技能	1雷电29等级3金币生成4全技能5a易伤6伤害7时间8核	9
33	62133 35332	   	248.74	橙2易伤2等级1伤害1时间1全技能	1雷电27等级3策反4全技能58易伤6伤害9时间a核	10
34	46213 21143	 * 	248.18	橙2易伤2等级3时间1全技能	15a时间2赏金塔3全技能45等级5序列升级68易伤7核9立即金币	1
35	16163 11531	 * 	248.15	橙3等级1易伤2伤害2时间2雷电	1双倍矿2a雷电35a等级45伤害5a序列升级6易伤7a时间8核9随机矿	9
36	34146 21131	 * 	247.65	橙4易伤3时间	178低血量敌人2额外掉落3双倍物品4雷电578时间678a易伤78序列升级9核	7
37	22452 31325	   	247.55	橙3易伤2伤害1等级1全技能	19金币生成2敌人爆炸39伤害4全技能5等级6掉矿789易伤9序列升级a核	1
38	24432 31325	   	247.55	橙3易伤2伤害1等级1全技能	19金币生成2敌人爆炸3全技能49伤害5等级6掉矿789易伤9序列升级a核	4
39	34323 32541	   	247.41	橙3易伤2伤害1等级1全技能1卖塔	17低血量敌人2额外掉落3卖塔47伤害567易伤7序列升级8等级9全技能a核	3
40	25232 23131	   	247.35	橙3易伤2伤害1等级1全技能	1金币生成2全技能3a伤害4等级5赏金邻近689易伤7核	1
41	62133 36332	   	247.31	橙2易伤2伤害1等级1时间1全技能	1雷电2等级3策反4全技能58易伤67伤害9时间a核	10
42	26122 32212	   	247.12	橙2易伤2等级1伤害1时间2攻速	17金币生成2平台37攻速4伤害5时间67等级7序列升级8a易伤9核	10
43	26122 32213	   	247.12	橙2易伤2等级1伤害1时间2攻速	17金币生成2平台37攻速4伤害5时间67等级7序列升级8a易伤9核	9
44	62563 13312	   	247.07	橙2易伤2等级2伤害2雷电	13雷电25等级45伤害5序列升级6a易伤7额外掉落8核9策反	6
45	16163 13213	   	247.07	橙2易伤2等级2伤害2雷电	1双倍矿28雷电35等级45伤害5序列升级69易伤7额外掉落a核	6
46	16163 15213	   	247.07	橙2易伤2等级2伤害2雷电	1双倍矿28雷电35等级45伤害5序列升级69易伤7额外掉落a核	7
47	12615 13151	   	247.03	橙2易伤2等级3时间	1双倍矿23a时间3a序列升级4a最后敌人5雷电67易伤8a等级9核	8
48	12635 13151	   	247.03	橙2易伤2等级3时间	1双倍矿23a时间3a序列升级4a低血量敌人5雷电67易伤8a等级9核	8
49	12334 36171	   	246.93	橙2易伤2等级3时间	14双倍矿29a时间3雷电5a易伤6加一7核8a等级a序列升级	4
50	62233 36333	 * 	246.72	橙2易伤3伤害1等级1全技能	1雷电2等级3金币生成4全技能58易伤679伤害a核	9
51	46343 33322	   	246.37	橙3易伤3时间1伤害	149时间2攻速39掉矿5伤害6金币生成789易伤9序列升级a核	9
52	13162 61113	   	246.30	橙3易伤2伤害1等级	1双倍矿2a矿等34a易伤5雷电6核7随机矿8等级9a伤害a序列升级	8
53	14132 23134	   	246.01	橙3易伤1等级1伤害1时间1全技能	1双倍矿2全技能3伤害4时间5赏金邻近689易伤7核a等级	1
54	12531 35124	   	246.01	橙2易伤3时间2伤害2雷电	1双倍矿28a时间3随机矿4a挖尘58易伤68雷电7核8a序列升级9a伤害	10
55	43233 51334	   	245.47	橙2易伤3时间1等级2雷电1核弹	18a时间2掉矿3a易伤4金币生成5等级6a雷电7核弹9核a序列升级	9
56	62516 23231	 * 	245.36	橙2易伤2等级2时间3雷电	13a雷电2a等级45敌人爆炸69易伤7核8a时间a序列升级	9
57	62326 53222	   	245.26	橙2易伤2等级2时间3雷电	13a雷电26等级4赏金塔5a时间7a易伤8核9平台a序列升级	2
58	62342 26222	   	245.26	橙2易伤2等级2时间3雷电	13a雷电27等级4a时间5a易伤6赏金邻近8核9平台a序列升级	2
59	43242 16211	 * 	245.16	紫5易伤3时间2暴击	167时间2掉矿3789a易伤4核57暴击7序列升级	5
60	46222 34331	 * 	244.66	橙3易伤1等级2暴击1时间	1时间2攻速378易伤4最后敌人59暴击6等级a核	10
61	62133 33663	   	244.31	橙2易伤2时间1等级1伤害1全技能	1雷电2等级3策反4全技能59易伤6伤害7a时间8核	10
62	62233 33663	   	244.31	橙2易伤2时间1等级1伤害1全技能	1雷电2等级3金币生成4全技能59易伤6伤害7a时间8核	10
63	42423 21113	   	244.21	橙2易伤2时间1等级1伤害1全技能	12时间3等级4赏金邻近5全技能68易伤7核9伤害a雷电	1
64	46211 21113	   	244.21	橙2易伤2时间1等级1伤害1全技能	15时间2赏金塔3全技能4等级68易伤7核9伤害a雷电	1
65	62326 21151	   	244.10	橙2易伤2伤害1等级1时间2雷电	13雷电2等级4赏金塔5时间68伤害7核9a易伤	2
66	26112 12621	 * 	243.88	橙3易伤1等级3攻速1伤害	1金币生成2平台358攻速459易伤5序列升级6核7等级a伤害	5
67	62133 35313	   	243.49	橙2易伤2等级1伤害1核弹1全技能	1雷电27等级3策反4全技能58易伤6伤害9核弹a核	8
68	46213 21632	   	243.26	橙2易伤2等级2时间1全技能	15时间2赏金塔3全技能45等级5序列升级6a易伤7核8雷电9低血量敌人	1
69	46213 21153	   	243.16	橙2易伤2等级2时间1全技能	15时间2赏金塔3全技能45等级5序列升级68易伤7核9掉矿a雷电	1
