0	Index      	 *	Score 	Summary	Detail	Bounty	
1	11163 62211	 * 	317.73	橙5易伤3伤害2时间3雷电	1a时间256伤害3456a易伤56a序列升级79a雷电8核	2
2	11163 62221	   	312.72	橙5易伤3伤害2时间2雷电	1a时间256伤害3456a易伤56a序列升级7a雷电8核9立即金币	2
3	11153 62211	 * 	312.62	橙4易伤3伤害3时间3雷电	14a时间256伤害356a易伤56a序列升级79a雷电8核	2
4	11153 62221	   	307.61	橙4易伤3伤害3时间2雷电	14a时间256伤害356a易伤56a序列升级7a雷电8核9立即金币	2
5	11133 31166	 * 	306.44	橙3易伤3伤害2时间1等级1暴击	13时间235伤害35序列升级458易伤6暴击7等级9雷电a核	3
6	11133 62211	   	299.39	橙4易伤3伤害2时间3雷电	1a时间256伤害356a易伤4立即金币56a序列升级79a雷电8核	2
7	12633 62211	   	299.39	橙4易伤3伤害2时间3雷电	1a时间2双倍矿356伤害456a易伤56a序列升级79a雷电8核	1
8	22633 62211	   	299.39	橙4易伤3伤害2时间3雷电	1双倍矿2a时间356伤害456a易伤56a序列升级79a雷电8核	2
9	24633 62211	   	299.39	橙4易伤3伤害2时间3雷电	1双倍矿2a时间356伤害456a易伤56a序列升级79a雷电8核	1
10	11163 62433	 * 	299.25	橙4易伤3伤害1等级1时间	1时间256伤害3456易伤56序列升级7雷电8等级9低血量敌人a核	2
11	13222 15214	 * 	298.33	橙2易伤2等级3时间2伤害1暴击	128时间28序列升级3攻速48伤害5暴击69易伤78等级a核	10
12	11163 62213	   	297.94	橙5易伤3伤害1时间2雷电	1时间256伤害3456a易伤56序列升级79雷电8核	2
13	13321 52214	 * 	297.13	橙3易伤2等级3时间1伤害1暴击	128时间28序列升级38等级4伤害5随机矿6暴击789易伤a核	10
14	11343 52214	 * 	295.60	橙3易伤3时间2伤害1等级1暴击1核弹	158时间28伤害3等级4核弹6暴击789易伤8序列升级a核	10
15	11133 62221	   	294.38	橙4易伤3伤害2时间2雷电	1a时间256伤害356a易伤49立即金币56a序列升级7a雷电8核	2
16	12633 62221	   	294.38	橙4易伤3伤害2时间2雷电	1a时间2双倍矿356伤害456a易伤56a序列升级7a雷电8核9立即金币	1
17	22633 62221	   	294.38	橙4易伤3伤害2时间2雷电	1双倍矿2a时间356伤害456a易伤56a序列升级7a雷电8核9立即金币	2
18	24633 62221	   	294.38	橙4易伤3伤害2时间2雷电	1双倍矿2a时间356伤害456a易伤56a序列升级7a雷电8核9立即金币	1
19	11153 62213	   	294.18	橙4易伤3伤害2时间2雷电	14时间256伤害356a易伤56序列升级79雷电8核	2
20	11133 34331	   	292.98	橙4易伤3伤害2时间1暴击	13时间235伤害35序列升级458a易伤6暴击7平台9核	3
21	11153 62433	   	292.78	橙3易伤3伤害2时间1等级	14时间256伤害356易伤56序列升级7雷电8等级9低血量敌人a核	2
22	11341 52262	 * 	292.35	橙2易伤3伤害2等级2时间1暴击1核弹	18时间258伤害35等级4核弹58序列升级6暴击78易伤9加一a核	9
23	11163 62113	   	291.39	橙5易伤3伤害1时间	1时间256伤害34568易伤56序列升级7雷电9立即金币a核	2
24	11163 62126	   	291.39	橙5易伤3伤害1时间	1时间256伤害34568易伤56序列升级7雷电9低血量敌人a核	2
25	11163 62223	   	291.39	橙5易伤3伤害1时间	1时间256伤害3456a易伤56序列升级7雷电8核9立即金币	2
26	11122 23421	 * 	287.87	橙2易伤3伤害3时间1等级2雷电	136时间234伤害39序列升级59雷电79易伤8核a等级	4
27	11126 52421	   	287.87	橙2易伤3伤害3时间1等级2雷电	135时间234伤害39序列升级69易伤79雷电8核a等级	7
28	11126 53421	   	287.87	橙2易伤3伤害3时间1等级2雷电	135时间234伤害39序列升级69雷电79易伤8核a等级	5
