0	Index      	 *	Score 	Summary	Detail	
1	21152 11152	 * 	310.65	5易伤3等级3伤害3暴击	1579a易伤2雷电减费38a等级479暴击679伤害79a序列升级
2	24436 12113	 * 	308.96	橙橙2易伤1等级1伤害1暴击	16易伤2雷电3暴击4伤害5掉矿7等级8a核9技能
3	24431 22153	   	306.11	橙橙1等级1易伤1毒气减费1伤害1暴击	1易伤2雷电3暴击4伤害5毒气减费6掉矿7等级8a核9策反
4	24426 12113	   	302.55	橙橙2易伤1等级1暴击1攻速	16易伤2雷电3暴击4攻速5掉矿7等级8a核9技能
5	24421 22153	   	299.69	橙橙1等级1易伤1毒气减费1暴击1攻速	1易伤2雷电3暴击4攻速5毒气减费6掉矿7等级8a核9策反
6	24431 22113	   	299.17	橙橙1等级1易伤1毒气减费1伤害1暴击	1易伤2雷电3暴击4伤害5毒气减费6掉矿7等级8a核9技能
7	24434 22113	   	299.17	橙橙1等级1易伤1火球减费1伤害1暴击	1易伤2雷电3暴击4伤害5火球减费6掉矿7等级8a核9技能
8	25231 53124	 * 	298.50	紫橙1等级1易伤2攻速1毒气减费	1易伤27攻速3毒气减费49核5雷电6随机技能8加农对壮a等级
9	21152 11154	   	296.90	5易伤2等级3伤害3暴击	1579a易伤2雷电减费38等级479暴击679伤害79序列升级
10	24421 22113	   	292.75	橙橙1等级1易伤1毒气减费1暴击1攻速	1易伤2雷电3暴击4攻速5毒气减费6掉矿7等级8a核9技能
11	24424 22113	   	292.75	橙橙1等级1易伤1火球减费1暴击1攻速	1易伤2雷电3暴击4攻速5火球减费6掉矿7等级8a核9技能
12	21152 11155	   	292.21	4易伤3等级3伤害3暴击	1579易伤2雷电减费38a等级479暴击679伤害79序列升级
13	32256 36132	 * 	291.66	橙橙2等级1易伤1火球减费	1金币生成2双倍秒伤3最后敌人49等级5火球减费6易伤7a核8立即金币
14	32256 36332	   	291.66	橙橙2等级1易伤1火球减费	18金币生成2双倍秒伤3最后敌人49等级5火球减费6易伤7a核
15	25231 52124	   	286.04	紫橙1等级1易伤1毒气减费1烈焰减费1攻速	1易伤2攻速3毒气减费49核5雷电6随机技能7烈焰减费8加农对壮a等级
16	25236 12441	   	285.94	紫橙1等级1易伤1毒气减费1攻速	1易伤2攻速3毒气减费48核5加一6基地爆炸7挖尘9策反a等级
17	21152 11156	   	285.50	4易伤2等级3伤害3暴击	1579易伤2雷电减费38等级479暴击679伤害79序列升级a随机技能
18	21324 11336	 * 	280.89	橙2易伤1等级2伤害1火球减费3策反1卖塔	17易伤2雷电减费347策反5卖塔67伤害7序列升级8核9等级a火球减费
