0	Index      	 *	Score 	Summary	Detail	Bounty	
1	52513 26112	 * 	304.70	橙5易伤2等级2伤害	12489易伤249序列升级3平台5雷电69伤害79等级a核	9
2	55212 12336	 * 	302.91	橙5易伤2等级3时间	1579a易伤2低血量敌人39等级459时间59序列升级6额外掉落8核	1
3	56136 22434	 * 	302.86	橙4易伤3时间2伤害1等级1卖塔	1269易伤3卖塔469时间5加一69序列升级7核89伤害a等级	6
4	52362 44641	   	302.57	橙4易伤2等级2伤害2雷电	125a易伤25a序列升级3加一45伤害6核7a等级8全技能9a雷电	2
5	55611 33231	   	302.51	橙4易伤2等级2伤害1时间	136a易伤2a等级4时间5雷电7双倍物品8a伤害9核a序列升级	4
6	55212 12334	   	298.21	橙4易伤2等级3时间1暴击	1579易伤2低血量敌人39等级459时间59序列升级6额外掉落8核a暴击	1
7	52142 41447	   	292.91	橙4易伤2等级2伤害2雷电	125a易伤25a序列升级35等级4加一6核7平台8a伤害9a雷电	2
8	55212 12332	   	292.87	橙4易伤2等级3时间	1579易伤2低血量敌人39等级459时间59序列升级6额外掉落8核a雷电	1
9	52123 26221	   	291.30	橙4易伤2等级2时间1伤害	127a易伤2a序列升级3a等级4立即金币5伤害6金币生成8a时间9核	2
10	52343 26221	   	291.30	橙4易伤2等级2时间1伤害	127a易伤2a序列升级3立即金币4a等级5伤害6金币生成8a时间9核	4
11	55223 26221	   	291.30	橙4易伤2等级2时间1伤害	137a易伤2a等级4立即金币5伤害6金币生成8a时间9核a序列升级	2
12	55323 26221	 * 	291.30	橙4易伤3等级2时间1伤害	137a易伤23a等级3a序列升级4立即金币5伤害6金币生成8a时间9核	2
13	56123 26221	   	291.30	橙4易伤2等级2时间1伤害	127a易伤3a等级4立即金币5伤害6金币生成8a时间9核a序列升级	2
14	56123 26221	   	291.30	橙4易伤2等级2时间1伤害	127a易伤3a等级4立即金币5伤害6金币生成8a时间9核a序列升级	1
15	52331 35231	   	291.22	橙3易伤2等级2伤害1时间	12a易伤2a序列升级3立即金币4全技能5a等级6雷电7时间8a伤害9核	3
16	52343 35231	   	291.22	橙3易伤2等级2伤害1时间	12a易伤2a序列升级3立即金币4a等级5全技能6雷电7时间8a伤害9核	5
17	56331 35231	   	291.22	橙3易伤2等级2伤害1时间	12a易伤3立即金币4全技能5a等级6雷电7时间8a伤害9核a序列升级	3
18	52323 26421	 * 	289.87	橙4易伤2伤害2时间1等级	128a易伤2a序列升级3立即金币4a时间5矿等6等级7a伤害9核	8
19	33645 31113	   	287.10	橙3易伤2等级2时间2雷电1暴击	1敌人爆炸24a易伤34雷电4a序列升级5攻速6a时间7核8暴击9a等级	10
20	52111 33231	   	286.26	橙4易伤2等级2伤害	126a易伤2a序列升级3a等级4最后敌人5雷电7双倍物品8a伤害9核	2
21	55211 33231	   	286.26	橙4易伤2等级2伤害	136a易伤2a等级4最后敌人5雷电7双倍物品8a伤害9核a序列升级	2
22	55231 33231	   	286.26	橙4易伤2等级2伤害	146a易伤2a等级3低血量敌人5雷电7双倍物品8a伤害9核a序列升级	4
23	55311 33231	 * 	286.26	橙4易伤3等级2伤害	136a易伤23a等级3a序列升级4最后敌人5雷电7双倍物品8a伤害9核	2
24	55611 33231	   	286.26	橙4易伤2等级2伤害	136a易伤2a等级4最后敌人5雷电7双倍物品8a伤害9核a序列升级	3
25	56111 33231	   	286.26	橙4易伤2等级2伤害	126a易伤3a等级4最后敌人5雷电7双倍物品8a伤害9核a序列升级	1
26	56111 33231	   	286.26	橙4易伤2等级2伤害	126a易伤3a等级4最后敌人5雷电7双倍物品8a伤害9核a序列升级	2
27	52136 22436	 * 	284.96	橙4易伤3时间2伤害1卖塔	1269易伤269序列升级3卖塔469时间5加一7核89伤害a雷电	6
28	55321 22353	   	284.92	橙4易伤2等级1伤害1时间	1369易伤23等级3序列升级4立即金币5时间7雷电8伤害a核	2
29	55611 31233	   	284.82	橙4易伤2等级1伤害1时间	1367易伤28等级4时间5雷电9伤害a核	4
30	55212 12331	   	284.56	橙4易伤2等级3时间	1579易伤2低血量敌人39等级459时间59序列升级6额外掉落8核a随机矿	1
31	55212 12333	   	284.56	橙4易伤2等级3时间	1579易伤2低血量敌人39等级459时间59序列升级6额外掉落8核a立即金币	1
32	55212 12335	   	284.56	橙4易伤2等级3时间	1579易伤2低血量敌人39等级459时间59序列升级6额外掉落8核a金币生成	1
33	52216 12336	   	284.36	橙4易伤2等级3时间	179a易伤2挖青39等级459时间6额外掉落8核9序列升级	1
34	52212 12334	 * 	284.36	橙4易伤3等级3时间	179a易伤2挖青359等级459时间59序列升级6额外掉落8核	1
35	55212 12336	   	283.89	橙5易伤3时间1等级	1579a易伤2等级39低血量敌人459时间59序列升级6额外掉落8核	3
36	52362 44821	   	283.40	橙4易伤2伤害1等级1时间	125a易伤25序列升级3加一45伤害6核7等级8攻速9时间	2
37	52513 16112	   	283.20	橙5易伤2等级2攻速	12489易伤249序列升级3平台5雷电69攻速79等级a核	9
38	52144 43633	 * 	282.32	橙3易伤3伤害2等级	129易伤269序列升级36等级4加一569伤害79低血量敌人8全技能a核	2
39	52262 53331	 * 	282.01	橙5易伤2伤害2时间	12689易伤29序列升级3最后敌人49伤害5平台79时间a核	6
40	54236 22434	 * 	281.85	橙3易伤3时间2伤害1等级	169易伤23双倍物品469时间5加一69序列升级7核89伤害a等级	6
41	51136 22434	   	281.81	橙3易伤3时间2伤害1等级1卖塔	169易伤2立即金币3卖塔469时间5加一69序列升级7核89伤害a等级	6
42	52136 82434	   	281.71	橙3易伤3时间2伤害1等级1卖塔	129易伤29序列升级3卖塔469时间5加一7核89伤害a等级	5
43	51362 44641	   	281.52	橙3易伤2等级2伤害2雷电	15a易伤2立即金币3加一45伤害5a序列升级6核7a等级8全技能9a雷电	2
44	55311 33231	   	281.46	橙3易伤2等级2伤害1时间	16a易伤2a等级3双倍矿4时间5雷电7双倍物品8a伤害9核a序列升级	4
45	52364 44641	   	281.42	橙3易伤2等级2伤害2雷电	12a易伤2a序列升级3加一45伤害6核7a等级8全技能9a雷电	2
46	52111 52217	   	280.55	橙4易伤2等级2时间1卖塔	124a易伤2a序列升级3卖塔5a时间6核7全技能8加一9a等级	10
47	33635 31113	   	280.45	橙3易伤2等级2时间1暴击	1敌人爆炸24a易伤3雷电5攻速6a时间7核8暴击9a等级a序列升级	10
48	55611 31133	   	280.39	橙4易伤2时间1等级1伤害	1367易伤2等级48时间5雷电9伤害a核	4
49	33343 23451	   	280.22	橙3易伤2等级2伤害1暴击	1敌人爆炸267易伤3暴击4a伤害56等级6序列升级8全技能9核	6
50	55212 12334	   	279.20	橙4易伤3时间1等级1暴击	1579易伤2等级39低血量敌人459时间59序列升级6额外掉落8核a暴击	3
51	33343 22255	   	278.88	橙3易伤2等级1伤害1时间1暴击	1敌人爆炸26a易伤3暴击4伤害56等级6序列升级7全技能8时间9核	7
52	52314 26222	   	278.71	橙5易伤2等级2暴击	1256a易伤2a序列升级3立即金币4低血量敌人7a暴击8a等级9核	9
53	55321 22133	   	278.46	橙3易伤2等级2时间1伤害	136易伤23等级3序列升级4立即金币58时间7雷电9伤害a核	2
54	55612 34433	   	278.46	橙3易伤2等级2时间1伤害	137易伤27等级47时间5加一6随机矿7序列升级8伤害9雷电a核	7
55	55312 22353	   	278.46	橙3易伤2等级2时间1伤害	169易伤25等级3双倍矿45时间5序列升级7雷电8伤害a核	4
56	52362 44224	   	278.05	橙4易伤2等级2伤害	125a易伤25a序列升级3加一45伤害6核7a等级8立即金币9a低血量敌人	2
57	52362 44251	   	278.05	橙4易伤2等级2伤害	125a易伤25a序列升级3加一45伤害6核7a等级8立即金币9a金币生成	2
58	52362 44271	   	278.05	橙4易伤2等级2伤害	125a易伤25a序列升级3加一45伤害6核7a等级8立即金币9a矿等	2
59	52362 44741	   	278.05	橙4易伤2等级2伤害	125a易伤25a序列升级3加一45伤害6核7a等级8a金币生成9立即金币	2
60	52362 46424	   	278.05	橙4易伤2等级2伤害	125a易伤25a序列升级3加一45伤害6核7双倍矿8a等级9a低血量敌人	2
61	52362 48334	   	278.05	橙4易伤2等级2伤害	125a易伤25a序列升级3加一45伤害6核7a低血量敌人8a等级9立即金币	2
62	56362 44224	   	278.05	橙4易伤2等级2伤害	125a易伤3加一45伤害5a序列升级6核7a等级8立即金币9a低血量敌人	1
63	56362 44224	   	278.05	橙4易伤2等级2伤害	125a易伤3加一45伤害5a序列升级6核7a等级8立即金币9a低血量敌人	2
64	52362 44452	   	277.18	橙5易伤2伤害1等级	1259a易伤25序列升级3加一45伤害6核7等级8最后敌人	2
65	52162 61333	   	276.98	橙4易伤2伤害2时间1暴击1卖塔	1279易伤29序列升级3卖塔4挖尘59伤害69时间8核a暴击	5
66	52216 12334	   	276.96	橙3易伤2等级3时间1暴击	179易伤2挖青39等级459时间6额外掉落8核9序列升级a暴击	1
67	52362 44824	   	276.93	橙3易伤2伤害2时间1等级	125易伤25序列升级3加一45伤害6核7等级8攻速9a时间	2
68	52262 53211	 * 	276.90	橙4易伤3时间2伤害	1268易伤28序列升级3最后敌人48伤害5平台789时间a核	6
69	55132 84314	 * 	276.87	紫4易伤3等级2伤害1时间2雷电	147a易伤27a等级3核5加一67伤害7a序列升级8时间9a雷电	10
70	51136 22435	   	276.65	橙4易伤3时间2伤害1卖塔	169a易伤2立即金币3卖塔469时间5加一69序列升级7核89伤害	6
71	52136 22432	   	276.65	橙4易伤3时间2伤害1卖塔	1269易伤269序列升级3卖塔469时间5加一7核89伤害a基地爆炸	6
72	52136 22434	   	276.65	橙4易伤3时间2伤害1卖塔	1269易伤269序列升级3卖塔469时间5加一7核89伤害a矿等	6
73	52136 22438	   	276.65	橙4易伤3时间2伤害1卖塔	1269易伤269序列升级3卖塔469时间5加一7核89伤害a敌人爆炸	6
74	56136 22431	   	276.65	橙4易伤3时间2伤害1卖塔	1269易伤3卖塔469时间5加一69序列升级7核89伤害a随机矿	6
75	52136 22431	   	276.55	橙4易伤3时间2伤害1卖塔	1269易伤269序列升级3卖塔469时间5加一7核89伤害a挖尘	6
76	52136 22435	   	276.55	橙4易伤3时间2伤害1卖塔	1269易伤269序列升级3卖塔469时间5加一7核89伤害a赏金邻近	6
77	56136 22432	   	276.55	橙4易伤3时间2伤害1卖塔	1269易伤3卖塔469时间5加一69序列升级7核89伤害a挖青	6
78	56136 22433	   	276.55	橙4易伤3时间2伤害1卖塔	1269易伤3卖塔469时间5加一69序列升级7核89伤害a赏金塔	6
79	52142 41315	   	276.52	橙4易伤2等级1伤害1时间	1258易伤25序列升级35等级4加一6核7平台9时间a伤害	2
80	52362 44631	   	276.27	橙4易伤2伤害1等级2全技能	125a易伤25序列升级3加一45伤害6核7等级89全技能	2
81	52362 44721	   	275.09	橙4易伤2伤害1等级1时间	125a易伤25序列升级3加一45伤害6核7等级8金币生成9时间	2
82	56331 31231	   	274.97	橙3易伤2等级2伤害	12a易伤3立即金币4全技能5a等级6雷电7最后敌人8a伤害9核a序列升级	3
83	56343 31231	   	274.97	橙3易伤2等级2伤害	12a易伤3立即金币4a等级5全技能6雷电7最后敌人8a伤害9核a序列升级	5
84	52142 23821	   	274.80	橙5易伤2等级1时间	1256a易伤25序列升级35等级4加一7基地爆炸8时间9核	2
85	52142 41311	   	274.80	橙5易伤2等级1时间	1258a易伤25序列升级35等级4加一6核7平台9时间	2
86	52142 43261	   	274.80	橙5易伤2等级1时间	1259a易伤25序列升级35等级4加一6核7基地爆炸8时间	2
87	52142 48121	   	274.80	橙5易伤2等级1时间	1257a易伤25序列升级35等级4加一6核8最后敌人9时间	2
88	52142 48314	   	274.80	橙5易伤2等级1时间	12579易伤25序列升级35等级4加一6核8随机矿a时间	2
89	52142 48414	   	274.80	橙5易伤2等级1时间	12579易伤25序列升级35等级4加一6核8矿等a时间	2
90	55242 41311	   	274.80	橙5易伤2等级1时间	1358a易伤25等级4加一5序列升级6核7平台9时间	2
91	56142 41311	   	274.80	橙5易伤2等级1时间	1258a易伤35等级4加一5序列升级6核7平台9时间	2
92	56142 41311	   	274.80	橙5易伤2等级1时间	1258a易伤35等级4加一5序列升级6核7平台9时间	1
