0	Index      	 *	Score 	Summary	Detail	Bounty	
1	61214 24722	 * 	303.49	橙3易伤3伤害2等级2时间	138伤害237易伤38序列升级48等级5加一68时间9矿等a核	1
2	61263 26133	 * 	288.84	橙4易伤2伤害1等级1时间1暴击	13伤害2345易伤3序列升级6矿等7核8时间9暴击a等级	1
3	61263 36133	   	288.84	橙4易伤2伤害1等级1时间1暴击	13伤害2345易伤3序列升级6金币生成7核8时间9暴击a等级	1
4	62122 35252	   	283.18	橙3易伤2等级2伤害	19伤害2攻速389易伤4赏金塔5全技能69等级7核9序列升级a雷电	1
5	61263 36131	 * 	280.98	橙5易伤2伤害1时间1暴击	13伤害2345a易伤3序列升级6金币生成7核8时间9暴击	1
6	61263 26113	 * 	279.23	橙4易伤3伤害2时间	139伤害2345易伤3序列升级6矿等7核8a时间	1
7	61263 36113	   	279.23	橙4易伤3伤害2时间	139伤害2345易伤3序列升级6金币生成7核8a时间	1
8	41142 34333	   	278.69	橙3易伤2等级2时间2雷电1暴击	19等级2最后敌人39a易伤45雷电6核7暴击89时间9序列升级	9
9	41113 65212	   	278.56	橙3易伤2等级2时间1伤害	19等级2最后敌人39a易伤4攻速5伤害6平台7核89时间9序列升级	8
10	61142 31433	   	278.34	橙3易伤3伤害2时间3雷电	17a伤害2最后敌人37a易伤457雷电6核7a序列升级8额外掉落9a时间	10
11	41211 64332	 * 	278.27	橙3易伤3等级3时间2雷电	134等级23a易伤3a序列升级5随机矿68a时间7a雷电9核	1
12	41222 64332	   	278.27	橙3易伤3等级3时间2雷电	135等级23a易伤3a序列升级4随机矿68a时间7a雷电9核	1
13	63223 25422	 * 	278.05	橙4易伤2等级2伤害	18伤害24金币生成38等级5678易伤8序列升级9立即金币a核	10
14	63223 25432	   	278.05	橙4易伤2等级2伤害	18伤害24金币生成38等级5678易伤8序列升级9敌人爆炸a核	10
15	41224 64344	 * 	277.85	橙4易伤3等级2伤害	13a等级237a易伤3a序列升级4随机矿5加一6核8a伤害9赏金邻近	1
16	61263 36212	 * 	277.28	橙5易伤2伤害1等级	13伤害23458易伤3序列升级6金币生成7核9基地爆炸a等级	1
17	61263 36222	   	277.28	橙5易伤2伤害1等级	13伤害23458易伤3序列升级6金币生成7核9敌人爆炸a等级	1
18	61263 36232	   	277.18	橙5易伤2伤害1等级	13伤害23458易伤3序列升级6金币生成7核9挖尘a等级	1
19	61142 31321	   	276.87	橙3易伤2等级2伤害3雷电	17伤害2最后敌人378易伤457雷电6核7序列升级9a等级	9
20	61142 31321	   	276.87	橙3易伤2等级2伤害3雷电	17伤害2最后敌人378易伤457雷电6核7序列升级9a等级	10
21	64142 31321	   	276.87	橙3易伤2等级2伤害3雷电	17伤害2敌人爆炸378易伤457雷电6核7序列升级9a等级	10
22	64142 31321	   	276.87	橙3易伤2等级2伤害3雷电	17伤害2敌人爆炸378易伤457雷电6核7序列升级9a等级	9
23	61231 36143	 * 	276.37	橙2易伤2等级3时间2伤害	17伤害25最后敌人347时间67易伤7序列升级8a等级9核	3
24	61331 36143	   	276.37	橙2易伤2等级3时间2伤害	17伤害25最后敌人347时间67易伤7序列升级8a等级9核	2
25	63253 12222	   	276.24	橙2易伤3伤害2等级2暴击	14a伤害2金币生成3a等级59易伤6攻速7a暴击8核a序列升级	10
26	62122 35251	   	274.87	橙3易伤2等级2伤害	19伤害2攻速389易伤4赏金塔5全技能69等级7核9序列升级a最后敌人	1
27	62212 26251	 * 	274.79	橙4易伤3伤害1等级	157伤害27策反3等级45低血量敌人57序列升级6789易伤a核	6
28	62212 36251	   	274.79	橙4易伤3伤害1等级	157伤害27策反3等级45低血量敌人57序列升级6789易伤a核	5
29	62122 35253	   	274.77	橙3易伤2等级2伤害	19伤害2攻速389易伤4赏金塔5全技能69等级7核9序列升级a挖青	1
30	61263 26112	   	274.30	橙4易伤3伤害1时间	139伤害2345易伤3序列升级6矿等7核8时间a全技能	1
31	61263 36112	   	274.30	橙4易伤3伤害1时间	139伤害2345易伤3序列升级6金币生成7核8时间a全技能	1
32	61142 31223	   	274.10	橙3易伤2伤害1等级3雷电1时间	17伤害2最后敌人379易伤457雷电6核7序列升级8时间a等级	9
33	61142 31223	   	274.10	橙3易伤2伤害1等级3雷电1时间	17伤害2最后敌人379易伤457雷电6核7序列升级8时间a等级	10
34	61142 31324	   	274.10	橙3易伤2伤害1等级3雷电1时间	17伤害2最后敌人378易伤457雷电6核7序列升级9等级a时间	10
35	64142 31223	   	274.10	橙3易伤2伤害1等级3雷电1时间	17伤害2敌人爆炸379易伤457雷电6核7序列升级8时间a等级	9
36	64142 31223	   	274.10	橙3易伤2伤害1等级3雷电1时间	17伤害2敌人爆炸379易伤457雷电6核7序列升级8时间a等级	10
37	44153 11212	   	273.53	橙3易伤2等级2暴击1时间	1a等级2敌人爆炸35a易伤4时间6核7攻速8a暴击9全技能a序列升级	5
38	61142 31143	   	273.51	橙3易伤3伤害1等级3雷电	178伤害2最后敌人379易伤457雷电6核7序列升级a等级	9
