0	Index      	 *	Score 	Summary	Detail	Bounty	
1	52342 61312	 * 	325.74	橙4易伤2伤害2时间1等级3暴击	18时间2458易伤345暴击458序列升级68伤害7全技能9核a等级	9
2	52342 11343	 * 	315.78	橙5易伤2等级2时间3暴击	18时间24578易伤345暴击458序列升级68等级9平台a核	6
3	52342 61311	   	307.84	橙4易伤2伤害2时间3暴击	18时间2458易伤345暴击458序列升级68伤害7全技能9核a雷电	9
4	52342 61313	   	307.31	橙4易伤2伤害2时间3暴击2全技能	18时间2458易伤345暴击458序列升级68伤害7a全技能9核	10
5	52342 21312	   	304.24	橙4易伤2时间1等级3暴击2攻速	18时间2458易伤345暴击458序列升级68攻速7全技能9核a等级	9
6	52342 61311	   	299.54	橙4易伤2伤害2时间3暴击	18时间2458易伤345暴击458序列升级68伤害7全技能9核a最后敌人	10
7	52342 61312	   	299.54	橙4易伤2伤害2时间3暴击	18时间2458易伤345暴击458序列升级68伤害7全技能9核a低血量敌人	10
8	52342 61313	   	299.44	橙4易伤2伤害2时间3暴击	18时间2458易伤345暴击458序列升级68伤害7全技能9核a赏金邻近	9
9	52342 21314	   	296.38	橙5易伤2时间3暴击2攻速	18时间2458a易伤345暴击458序列升级68攻速7全技能9核	9
10	52342 21314	   	296.38	橙5易伤2时间3暴击2攻速	18时间2458a易伤345暴击458序列升级68攻速7全技能9核	10
