12563 62331,269.8,橙3敌人爆炸5易伤1伤害1攻速2雷电,13a敌人爆炸2379a易伤3a序列之力4伤害5攻速6a雷电8核,0,
12163 65331,266.8,橙2敌人爆炸4易伤2伤害1攻速2雷电,1a敌人爆炸239a易伤47伤害5攻速6a雷电8核a序列之力,0,
12163 62331,266.1,橙2敌人爆炸5易伤1伤害1攻速2雷电,1a敌人爆炸2379a易伤4伤害5攻速6a雷电8核a序列之力,0,
13163 22231,253.7,橙2敌人爆炸2雷电2时间5易伤,1a敌人爆炸26雷电3a时间4579a易伤8核a序列之力,0,
12663 62331,252.8,橙3敌人爆炸4易伤1伤害1攻速2雷电,13a敌人爆炸279a易伤4伤害5攻速6a雷电8核a序列之力,0,
12463 62331,251.2,橙2敌人爆炸4易伤1伤害1攻速2雷电,1a敌人爆炸279a易伤3立即金币4伤害5攻速6a雷电8核a序列之力,0,
15133 22231,250.2,橙2敌人爆炸1基地爆炸5易伤3雷电,1a敌人爆炸2基地爆炸3579a易伤46a雷电8核a序列之力,0,
13563 42231,246.7,橙2敌人爆炸1雷电5易伤2攻速,1a敌人爆炸2雷电3479a易伤5a攻速6随机矿8核a序列之力,0,
13163 26231,245.3,橙2敌人爆炸2雷电3时间4易伤,1a敌人爆炸26雷电37a时间459a易伤8核a序列之力,0,
12163 62334,244.8,橙1敌人爆炸4易伤1伤害1攻速1雷电1暴击,1敌人爆炸2379易伤4伤害5攻速6雷电8核a暴击,0,
13463 22231,244.8,橙2敌人爆炸2雷电2基地爆炸5易伤,1a敌人爆炸26雷电3a基地爆炸4579a易伤8核a序列之力,0,
13561 42231,244.8,橙2敌人爆炸2雷电5易伤2基地爆炸,1a敌人爆炸25雷电3479a易伤6a基地爆炸8核a序列之力,0,
15133 52231,242.6,橙2敌人爆炸1基地爆炸5易伤2雷电,1a敌人爆炸2基地爆炸3579a易伤4a雷电6立即金币8核a序列之力,0,
13163 52231,242.0,橙2敌人爆炸1雷电2时间5易伤,1a敌人爆炸2雷电3a时间4579a易伤6立即金币8核a序列之力,0,
12531 55332,241.8,橙2敌人爆炸3易伤1矿等1时间1伤害1暴击1雷电,13敌人爆炸235易伤3序列之力4矿等6时间7伤害8暴击9核a雷电,0,
12536 11324,241.3,橙2敌人爆炸3易伤1矿等2伤害1雷电,13敌人爆炸239易伤3序列之力4矿等5加一6核78伤害a雷电,0,
12563 62333,241.0,橙2敌人爆炸4易伤1伤害1攻速1雷电,13敌人爆炸2379易伤3序列之力4伤害5攻速6雷电8核a基地爆炸,0,
13162 22231,241.0,橙2敌人爆炸2雷电2时间4易伤,1a敌人爆炸26雷电3a时间479a易伤5双倍矿8核a序列之力,0,
13563 22233,239.6,橙1敌人爆炸2雷电4易伤1攻速1矿等,1敌人爆炸2a雷电3479易伤5攻速6矿等8核,0,
12536 11327,239.4,橙2敌人爆炸3易伤1矿等2伤害,13敌人爆炸239易伤3序列之力4矿等5加一6核78伤害a全技能,0,
21362 36136,239.0,橙2易伤1伤害2攻速3雷电1矿等,1随机矿28易伤3平台4伤害58攻速68a雷电7核8序列之力9矿等,0,
21362 36114,237.9,橙2易伤1伤害2攻速2雷电1暴击1时间,1随机矿28易伤3平台4伤害58攻速68雷电7核8序列之力9暴击a时间,0,
21362 36116,237.8,橙2易伤1伤害2攻速3雷电1暴击,1随机矿28易伤3平台4伤害58攻速68a雷电7核8序列之力9暴击,0,
