0	Index      	 *	Score 	Summary	Detail	
1	33436 33233	 * 	309.47	橙橙1等级1雷电1易伤1矿等1攻速	1最后敌人2易伤3时间4矿等5毒液对毒6攻速7雷电89核a等级
2	41323 21621	 * 	296.96	橙2易伤2等级2矿等1雷电	13矿等2雷电4全技能58等级69易伤7时间a核
3	41323 42621	   	296.96	橙2易伤2等级2矿等1雷电	13矿等2雷电4全技能58等级6时间79易伤a核
4	41542 13233	   	295.82	橙橙1等级1雷电1易伤1矿等	1矿等2雷电3最后敌人4易伤5加农对直升6技能7时间89核a等级
5	33426 33233	   	294.00	橙橙1等级1雷电1易伤1攻速	1最后敌人2易伤3时间4技能点5毒液对毒6攻速7雷电89核a等级
6	33466 33233	   	294.00	橙橙1等级1雷电1易伤1攻速	1最后敌人2易伤3时间4掉矿5毒液对毒6攻速7雷电89核a等级
7	26136 63333	 * 	292.76	橙橙2易伤1等级1平台	1敌人爆炸2平台3时间4等级56易伤7喷火对甲8掉矿9a核
8	14241 63233	 * 	291.23	橙橙2等级1雷电1易伤	1技能25等级3雷电4低血量敌人6双倍秒伤7爆破对轻89核a易伤
9	33642 34161	 * 	287.74	橙3易伤2雷电1等级1平台1攻速	1a最后敌人28a易伤3平台4加一5攻速6等级7a雷电9核a序列升级
10	26136 33333	   	287.10	橙橙2等级1易伤1平台	1敌人爆炸2平台3时间46等级5易伤7喷火对甲8掉矿9a核
11	26636 33333	   	287.10	橙橙2等级1易伤1平台	1敌人爆炸2平台3易伤46等级5时间7喷火对甲8掉矿9a核
12	41242 14233	   	286.16	橙橙1等级1雷电1易伤1矿等	1矿等2雷电3低血量敌人4易伤5加农对直升6技能7最后敌人89核a等级
13	41332 61251	 * 	285.28	橙3矿等2等级2雷电1易伤	139矿等29雷电4挖尘57等级6核89策反9序列升级a易伤
14	41324 15233	 * 	282.76	橙橙2矿等1雷电1易伤1伤害	13矿等2雷电4全技能5最后敌人6易伤7伤害8a核9时间
15	32441 35233	   	282.55	橙橙2等级1雷电1攻速	1最后敌人2低血量敌人3时间4攻速5雷电6a等级7压碎对直升89核
16	14224 43233	   	280.45	橙橙1等级1雷电1易伤	1技能2等级3雷电4基地爆炸5敌人爆炸6喷火对愈7时间89核a易伤
