0	Index      	Bounty	 *	Score 	Summary	Detail	
1	53313 31126	8	 * 	290.12	DCR|3VULN|3DUR|2DMG|1CDMG|1AART	147DUR|2AART|3DMSP|579VULN|67DMG|7BPWR|8CDMG|aRCR
2	53313 31161	10	   	290.12	DCR|3VULN|3DUR|2DMG|1CDMG|1AART	147DUR|2AART|3DMSP|579VULN|67DMG|7BPWR|8CDMG|aRCR
3	53313 31166	9	   	290.12	DCR|3VULN|3DUR|2DMG|1CDMG|1AART	147DUR|2AART|3DMSP|579VULN|67DMG|7BPWR|8CDMG|aRCR
4	23332 64421	8	 * 	289.20	DCR|3VULN|3DMG|2DUR|2CDMG	18CDMG|258VULN|39DUR|4CGEN|68aDMG|7RCR|8BPWR
5	26222 22324	7	 * 	285.07	DCR|3VULN|3DMG|3CDMG|1ASPD|1AART	138CDMG|2ASPD|478DMG|589VULN|6AART|8BPWR|aRCR
6	26222 22614	9	   	285.07	DCR|3VULN|3DMG|3CDMG|1ASPD|1AART	139CDMG|2ASPD|479DMG|589VULN|6AART|9BPWR|aRCR
7	16612 32431	2	 * 	284.47	DCR|3VULN|3DMG|3CDMG|3LIT	137LIT|235CDMG|357BPWR|457DMG|67aVULN|8FEWX|9RCR
8	12613 32435	5	 * 	280.38	DCR|3VULN|3ASPD|2DUR|3LIT|1CDMG	179LIT|279ASPD|3CDMG|48DUR|5RPLT|679VULN|79BPWR|aRCR
9	12144 23235	7	 * 	279.75	DCR|4VULN|2DUR|2ASPD|3LIT	137LIT|23ASPD|37BPWR|4RPLT|578aVULN|67DUR|9RCR
10	26222 21311	6	 * 	279.63	DCR|3VULN|2DMG|3CDMG|2ASPD|1AART	138CDMG|29ASPD|48DMG|578VULN|6AART|8BPWR|aRCR
11	53313 31111	8	 * 	278.87	DCR|2VULN|3DMG|3DUR|1CDMG|1AART	147DUR|2AART|3DMSP|57VULN|67aDMG|7BPWR|8CDMG|9RCR
12	23163 26122	5	 * 	278.60	DCR|4VULN|3ASPD|1DMG|2CDMG	17CDMG|2578VULN|357ASPD|4DMSP|57BPWR|6BELT|9DMG|aRCR
13	23332 64431	9	   	278.27	DCR|3VULN|2DMG|2CDMG|1DUR|1ASPD	18CDMG|258VULN|3DUR|4CGEN|68DMG|7RCR|8BPWR|9ASPD|aLIT
14	26222 24611	9	   	277.19	DCR|3VULN|2DMG|3CDMG|2AART|1ASPD	139CDMG|2ASPD|49DMG|589VULN|67AART|9BPWR|aRCR
15	23332 34421	8	 * 	277.17	DCR|3VULN|2DUR|2ASPD|1DMG|2CDMG	18CDMG|258VULN|39DUR|4CGEN|68ASPD|7RCR|8BPWR|aDMG
16	23632 34421	8	   	277.17	DCR|3VULN|2DUR|2ASPD|1DMG|2CDMG	18CDMG|258VULN|3CGEN|49DUR|68ASPD|7RCR|8BPWR|aDMG
17	53313 31245	10	   	276.47	DCR|3VULN|3DUR|2DMG|1AART	147DUR|2AART|3DMSP|57aVULN|67DMG|7BPWR|8CGEN|9RCR
18	53313 31642	10	   	276.47	DCR|3VULN|3DUR|2DMG|1AART	147DUR|2AART|3DMSP|57aVULN|67DMG|7BPWR|8RMIN|9RCR
19	53313 31343	10	   	276.37	DCR|3VULN|3DUR|2DMG|1AART	147DUR|2AART|3DMSP|57aVULN|67DMG|7BPWR|8ERES|9RCR
20	32363 51141	8	 * 	276.02	DCR|4VULN|2DMG|2DUR	1BELT|2LEGI|369aVULN|4MBVNT|5aDMG|7RCR|8aDUR|aBPWR
21	32363 51141	9	   	276.02	DCR|4VULN|2DMG|2DUR	1BELT|2LEGI|369aVULN|4MBVNT|5aDMG|7RCR|8aDUR|aBPWR
22	53513 12242	10	   	274.93	DCR|3VULN|3DUR|1DMG|1TLV|1AART	134DUR|2AART|3BPWR|5DMG|69aVULN|7TLV|8RCR
23	23332 64423	8	   	273.55	DCR|3VULN|2DMG|2DUR|2CDMG	18CDMG|258VULN|39DUR|4CGEN|68DMG|7RCR|8BPWR|aMLV
24	23332 64422	8	   	273.45	DCR|3VULN|2DMG|2DUR|2CDMG	18CDMG|258VULN|39DUR|4CGEN|68DMG|7RCR|8BPWR|aERES
25	12534 33532	3	   	273.00	DCR|4VULN|1DUR|1TLV|1CDMG|1ASPD	1LIT|2ASPD|3TLV|468aVULN|5DUR|7CDMG|9RCR
26	23133 35532	7	   	273.00	DCR|4VULN|1DUR|1TLV|1CDMG|1ASPD	1CDMG|278aVULN|3ASPD|4DUR|5TLV|6LIT|9RCR
27	23133 36532	6	   	273.00	DCR|4VULN|1DUR|1TLV|1CDMG|1ASPD	1CDMG|278aVULN|3ASPD|4DUR|5TLV|6LIT|9RCR
28	23134 41324	5	 * 	272.62	DCR|2VULN|2DMG|3ASPD|1TLV|1DUR|1CDMG	1CDMG|26VULN|37aASPD|4DUR|56DMG|6BPWR|8TLV|9RCR
29	53513 11126	8	   	272.33	DCR|3VULN|3DUR|1DMG|1CDMG|1AART	134DUR|2AART|3BPWR|5DMG|679VULN|8CDMG|aRCR
30	53513 11161	10	   	272.33	DCR|3VULN|3DUR|1DMG|1CDMG|1AART	134DUR|2AART|3BPWR|5DMG|679VULN|8CDMG|aRCR
31	23332 34432	9	   	272.11	DCR|3VULN|3ASPD|1DMG|2CDMG|1DUR	18CDMG|258VULN|3DUR|4CGEN|689ASPD|7RCR|8BPWR|aDMG
32	23632 34432	9	   	272.11	DCR|3VULN|3ASPD|1DMG|2CDMG|1DUR	18CDMG|258VULN|3CGEN|4DUR|689ASPD|7RCR|8BPWR|aDMG
33	23134 41321	5	   	271.41	DCR|2VULN|2DMG|2ASPD|1TLV|1DUR|1CDMG	1CDMG|26VULN|37ASPD|4DUR|56DMG|6BPWR|8TLV|9RCR|aLIT
34	23332 64432	9	   	269.97	DCR|3VULN|2DMG|2CDMG|1DUR|1ASPD	18CDMG|258VULN|3DUR|4CGEN|68DMG|7RCR|8BPWR|9ASPD|aFEWX
35	23332 64432	10	   	269.97	DCR|3VULN|2DMG|2CDMG|1DUR|1ASPD	18CDMG|258VULN|3DUR|4CGEN|68DMG|7RCR|8BPWR|9ASPD|aLHND
36	23332 64433	10	   	269.97	DCR|3VULN|2DMG|2CDMG|1DUR|1ASPD	18CDMG|258VULN|3DUR|4CGEN|68DMG|7RCR|8BPWR|9ASPD|aMLV
