0	Index      	Bounty	 *	Score 	Summary	Detail	
1	22221 41165	1	 * 	301.44	橙4易伤3伤害2时间	17时间2全技能3加一467伤害5789易伤7序列升级a核
2	61221 41165	2	   	301.44	橙4易伤3伤害2时间	1全技能27时间3加一467伤害5789易伤7序列升级a核
3	36112 51163	4	 * 	295.96	橙5易伤3时间2雷电	17雷电267时间3全技能45678易伤67序列升级9核a基地爆炸
4	36112 51161	4	   	295.86	橙5易伤3时间2雷电	17雷电267时间3全技能45678易伤67序列升级9核a赏金邻近
5	36112 51162	4	   	295.86	橙5易伤3时间2雷电	17雷电267时间3全技能45678易伤67序列升级9核a掉矿
6	32326 66331	10	   	291.18	橙4易伤2伤害2时间2雷电	1a雷电25伤害3平台459a易伤5a序列升级6核7a时间8随机矿
7	23422 21334	3	 * 	289.25	橙4易伤3时间2伤害	129时间29序列升级3挖尘49伤害589a易伤6核7赏金塔
8	26122 21334	2	   	289.25	橙4易伤3时间2伤害	139时间2挖尘49伤害589a易伤6核7赏金塔9序列升级
9	33112 51562	4	   	287.94	橙5易伤2时间3雷电	179雷电267最后敌人3全技能45679易伤679序列升级89时间a核
10	32326 11346	5	   	285.66	橙4易伤3伤害2雷电	19雷电259伤害3平台4579易伤59序列升级6全技能8随机矿a核
11	22435 23316	1	   	284.14	橙3易伤3时间2伤害2全技能	135时间27全技能456易伤5序列升级8a伤害9核
12	23535 23316	3	   	284.14	橙3易伤3时间2伤害2全技能	125时间25序列升级37全技能456易伤8a伤害9核
13	23635 23316	1	   	284.14	橙3易伤3时间2伤害2全技能	125时间37全技能456易伤5序列升级8a伤害9核
14	23635 23316	2	   	284.14	橙3易伤3时间2伤害2全技能	125时间25序列升级37全技能456易伤8a伤害9核
15	61135 23316	3	   	284.14	橙3易伤3时间2伤害2全技能	17全技能235时间456易伤5序列升级8a伤害9核
16	32421 13134	4	   	283.05	橙4易伤2时间1伤害2雷电	1a雷电2伤害3a时间469a易伤5全技能7核8赏金邻近a序列升级
17	32421 13334	4	   	283.05	橙4易伤2时间1伤害2雷电	1a雷电2伤害3a时间469a易伤5全技能7核8赏金塔a序列升级
18	23222 21333	2	 * 	282.36	橙3易伤3伤害3时间	129时间29序列升级3基地爆炸489伤害59a易伤6核7赏金塔
19	23222 21333	1	   	282.36	橙3易伤3伤害3时间	129时间3基地爆炸489伤害59a易伤6核7赏金塔9序列升级
20	23322 21333	3	   	282.36	橙3易伤3伤害3时间	129时间29序列升级3敌人爆炸489伤害59a易伤6核7赏金塔
21	23422 21336	3	   	282.26	橙3易伤3伤害3时间	129时间29序列升级3挖尘49a伤害589易伤6核7赏金塔
22	26122 21336	2	   	282.26	橙3易伤3伤害3时间	139时间2挖尘49a伤害589易伤6核7赏金塔9序列升级
23	22435 26311	1	   	281.42	橙4易伤3时间1伤害	135时间2全技能4567易伤5序列升级8伤害9核a敌人爆炸
24	22435 26312	1	   	281.42	橙4易伤3时间1伤害	135时间2全技能4567易伤5序列升级8伤害9核a低血量敌人
25	23535 26311	3	   	281.42	橙4易伤3时间1伤害	125时间25序列升级3全技能4567易伤8伤害9核a敌人爆炸
